Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-01-01,"-19,97999999","-43,95861111",55.0,879.38,265.36,18.34,88.21,7.53
2022-01-02,"-19,97999999","-43,95861111",15.0,880.5,670.58,19.59,83.21,7.32
2022-01-03,"-19,97999999","-43,95861111",30.2,880.26,469.71,19.75,85.21,6.87
2022-01-04,"-19,97999999","-43,95861111",6.6,879.06,541.1,19.93,80.79,8.1
2022-01-05,"-19,97999999","-43,95861111",16.8,878.29,297.95,19.26,86.42,7.5
2022-01-06,"-19,97999999","-43,95861111",39.8,877.75,359.4,19.76,86.5,8.41
2022-01-07,"-19,97999999","-43,95861111",50.2,877.71,178.67,18.88,89.83,8.73
2022-01-08,"-19,97999999","-43,95861111",138.6,877.68,109.52,18.36,89.96,7.64
2022-01-09,"-19,97999999","-43,95861111",106.8,878.83,181.97,18.06,90.0,8.79
2022-01-10,"-19,97999999","-43,95861111",63.0,878.77,272.6,18.6,88.79,10.41
2022-01-11,"-19,97999999","-43,95861111",60.6,879.22,386.21,18.63,88.96,11.02
2022-01-12,"-19,97999999","-43,95861111",5.6,881.2,1008.64,21.35,76.04,7.01
2022-01-13,"-19,97999999","-43,95861111",2.2,883.75,859.52,22.96,69.62,5.99
2022-01-14,"-19,97999999","-43,95861111",0.0,885.64,1287.51,23.89,56.71,8.6
2022-01-15,"-19,97999999","-43,95861111",0.0,885.07,913.43,22.67,62.08,8.15
2022-01-16,"-19,97999999","-43,95861111",0.0,883.2,736.04,21.79,68.08,6.6
2022-01-17,"-19,97999999","-43,95861111",0.0,882.64,1003.91,22.67,64.08,6.38
2022-01-18,"-19,97999999","-43,95861111",0.0,883.45,637.45,22.15,68.12,6.99
2022-01-19,"-19,97999999","-43,95861111",0.0,884.26,1126.04,23.56,60.17,7.55
2022-01-20,"-19,97999999","-43,95861111",13.6,883.67,875.49,23.03,62.04,7.94
2022-01-21,"-19,97999999","-43,95861111",8.6,881.64,669.71,21.95,70.96,8.63
2022-01-22,"-19,97999999","-43,95861111",0.0,881.63,875.98,22.59,63.42,8.45
2022-01-23,"-19,97999999","-43,95861111",0.0,881.42,1067.88,22.26,58.29,8.83
2022-01-24,"-19,97999999","-43,95861111",0.0,881.02,903.31,21.94,61.71,8.8
2022-01-25,"-19,97999999","-43,95861111",0.0,880.84,1059.12,21.7,58.33,7.88
2022-01-26,"-19,97999999","-43,95861111",0.0,880.8,1104.42,21.95,58.08,8.29
2022-01-27,"-19,97999999","-43,95861111",0.0,880.48,798.49,22.06,60.62,5.67
2022-01-28,"-19,97999999","-43,95861111",0.2,878.86,894.45,23.28,59.46,6.25
2022-01-29,"-19,97999999","-43,95861111",16.0,878.82,663.07,20.29,74.17,9.25
2022-01-30,"-19,97999999","-43,95861111",18.2,880.42,468.02,20.02,76.29,8.23
2022-01-31,"-19,97999999","-43,95861111",20.2,880.83,241.8,19.54,82.33,7.4
2022-02-01,"-19,97999999","-43,95861111",1.2,881.03,661.98,20.74,77.33,6.14
2022-02-02,"-19,97999999","-43,95861111",1.8,882.12,647.36,20.01,78.71,6.65
2022-02-03,"-19,97999999","-43,95861111",5.2,881.82,635.13,20.32,79.21,6.98
2022-02-04,"-19,97999999","-43,95861111",0.2,881.37,725.1,21.73,68.88,5.5
2022-02-05,"-19,97999999","-43,95861111",5.0,880.27,426.02,20.7,83.04,5.82
2022-02-06,"-19,97999999","-43,95861111",8.8,880.52,326.12,19.38,86.54,5.7
2022-02-07,"-19,97999999","-43,95861111",16.0,880.12,336.21,18.95,87.08,6.2
2022-02-08,"-19,97999999","-43,95861111",15.2,879.5,287.13,19.04,87.21,6.18
2022-02-09,"-19,97999999","-43,95861111",20.8,878.98,324.73,19.2,87.46,6.0
2022-02-10,"-19,97999999","-43,95861111",36.4,879.59,514.68,19.72,83.33,5.44
2022-02-11,"-19,97999999","-43,95861111",52.6,880.11,530.98,18.95,82.79,7.33
2022-02-12,"-19,97999999","-43,95861111",19.0,880.34,378.12,18.2,86.08,8.31
2022-02-13,"-19,97999999","-43,95861111",0.0,879.99,779.27,20.24,76.38,8.13
2022-02-14,"-19,97999999","-43,95861111",0.4,880.0,791.59,21.65,71.25,7.18
2022-02-15,"-19,97999999","-43,95861111",25.0,880.99,465.34,20.2,80.0,6.49
2022-02-16,"-19,97999999","-43,95861111",3.0,881.4,880.11,20.6,74.58,10.58
2022-02-17,"-19,97999999","-43,95861111",0.8,880.67,931.58,20.23,68.58,7.8
2022-02-18,"-19,97999999","-43,95861111",18.6,878.08,290.7,18.68,85.92,5.19
2022-02-19,"-19,97999999","-43,95861111",0.2,878.65,675.42,20.32,75.38,4.82
2022-02-20,"-19,97999999","-43,95861111",20.8,882.02,651.98,19.91,77.88,5.27
2022-02-21,"-19,97999999","-43,95861111",16.0,883.36,721.54,20.35,78.29,6.33
2022-02-22,"-19,97999999","-43,95861111",3.2,882.83,704.33,20.52,75.58,7.47
2022-02-23,"-19,97999999","-43,95861111",0.0,881.41,1122.89,22.14,62.17,6.88
2022-02-24,"-19,97999999","-43,95861111",0.0,881.98,782.87,22.49,66.58,7.33
2022-02-25,"-19,97999999","-43,95861111",0.0,883.64,1085.15,22.73,66.04,10.01
2022-02-26,"-19,97999999","-43,95861111",0.0,883.78,1165.41,22.62,61.25,8.5
2022-02-27,"-19,97999999","-43,95861111",0.0,882.49,770.19,21.57,65.0,8.13
2022-02-28,"-19,97999999","-43,95861111",0.0,881.98,1094.23,21.77,62.42,9.12
2022-03-01,"-19,97999999","-43,95861111",0.0,882.11,1084.21,21.22,61.5,10.08
2022-03-02,"-19,97999999","-43,95861111",0.0,882.52,927.94,21.92,60.42,8.46
2022-03-03,"-19,97999999","-43,95861111",0.0,882.59,949.83,22.01,60.12,7.32
2022-03-04,"-19,97999999","-43,95861111",0.0,882.19,880.14,22.05,63.92,8.37
2022-03-05,"-19,97999999","-43,95861111",0.0,881.86,999.33,22.29,62.67,8.44
2022-03-06,"-19,97999999","-43,95861111",0.0,882.05,1115.24,21.83,61.92,8.61
2022-03-07,"-19,97999999","-43,95861111",0.0,881.61,788.72,21.61,61.62,8.58
2022-03-08,"-19,97999999","-43,95861111",0.0,881.71,1144.41,22.55,55.46,8.84
2022-03-09,"-19,97999999","-43,95861111",0.0,881.85,999.38,22.24,59.21,9.28
2022-03-10,"-19,97999999","-43,95861111",0.0,882.04,825.51,21.24,65.04,9.22
2022-03-11,"-19,97999999","-43,95861111",0.0,881.35,890.38,22.04,66.62,8.79
