Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-01-01,"-9,55111111","-35,77027777",0.0,1003.19,1584.82,26.89,75.35,5.7
2022-01-02,"-9,55111111","-35,77027777",0.0,1003.68,1861.12,26.68,75.35,5.25
2022-01-03,"-9,55111111","-35,77027777",0.0,1003.88,1378.25,25.64,75.35,5.32
2022-01-04,"-9,55111111","-35,77027777",0.0,1002.57,1005.41,24.77,75.35,5.49
2022-01-05,"-9,55111111","-35,77027777",0.0,1002.3,1582.72,26.19,75.35,5.72
2022-01-06,"-9,55111111","-35,77027777",0.0,1002.25,1630.32,26.56,75.35,5.7
2022-01-07,"-9,55111111","-35,77027777",0.0,1002.42,1871.96,27.02,75.35,6.58
2022-01-08,"-9,55111111","-35,77027777",0.0,1002.3,1918.68,26.77,75.35,6.24
2022-01-09,"-9,55111111","-35,77027777",0.0,1003.37,1994.15,26.76,75.35,5.46
2022-01-10,"-9,55111111","-35,77027777",0.0,1003.13,1937.06,27.1,75.35,5.02
2022-01-11,"-9,55111111","-35,77027777",0.0,1003.21,1754.63,26.98,75.35,5.21
2022-01-12,"-9,55111111","-35,77027777",0.0,1003.79,1805.18,26.38,75.35,4.66
2022-01-13,"-9,55111111","-35,77027777",0.0,1005.28,1675.38,27.15,75.35,5.25
2022-01-14,"-9,55111111","-35,77027777",0.0,1006.1,765.01,26.29,75.35,6.72
2022-01-15,"-9,55111111","-35,77027777",0.0,1005.34,1826.82,26.15,75.35,4.56
2022-01-16,"-9,55111111","-35,77027777",0.0,1004.68,1180.95,25.93,75.35,4.55
2022-01-17,"-9,55111111","-35,77027777",0.0,1004.95,1954.58,26.82,75.35,4.59
2022-01-18,"-9,55111111","-35,77027777",0.0,1004.84,2144.92,27.09,75.35,4.98
2022-01-19,"-9,55111111","-35,77027777",0.0,1005.78,1905.02,27.24,75.35,4.89
2022-01-20,"-9,55111111","-35,77027777",0.0,1004.74,1924.61,27.49,75.35,4.65
2022-01-21,"-9,55111111","-35,77027777",1.0,1002.55,2016.63,27.46,75.35,5.15
2022-01-22,"-9,55111111","-35,77027777",0.0,1002.37,2068.86,27.21,75.35,4.59
