Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-01-01,"-22,358052","-49,028877",0.2,937.15,897.24,22.83,83.88,1.84
2022-01-02,"-22,358052","-49,028877",6.0,939.05,1302.02,23.6,83.75,1.5
2022-01-03,"-22,358052","-49,028877",1.6,938.42,1530.72,25.3,78.33,3.77
2022-01-04,"-22,358052","-49,028877",21.8,936.32,793.74,22.6,93.83,3.22
2022-01-05,"-22,358052","-49,028877",10.8,935.88,778.26,23.22,90.67,2.92
2022-01-06,"-22,358052","-49,028877",4.4,936.71,700.11,22.5,90.88,1.35
2022-01-07,"-22,358052","-49,028877",3.2,939.02,1091.38,21.98,83.58,6.98
2022-01-08,"-22,358052","-49,028877",0.0,939.67,1244.54,21.68,77.5,6.16
2022-01-09,"-22,358052","-49,028877",0.0,940.63,1228.31,21.15,75.33,7.49
2022-01-10,"-22,358052","-49,028877",0.0,938.88,907.11,20.79,80.54,1.5
2022-01-11,"-22,358052","-49,028877",25.6,938.39,1019.04,21.79,83.83,1.02
2022-01-12,"-22,358052","-49,028877",12.0,940.34,1231.45,23.22,82.67,1.82
2022-01-13,"-22,358052","-49,028877",9.0,943.82,989.78,23.53,84.88,2.51
2022-01-14,"-22,358052","-49,028877",5.6,946.15,1714.49,25.3,73.88,4.09
2022-01-15,"-22,358052","-49,028877",1.8,945.66,1545.38,25.92,74.57,3.14
2022-01-16,"-22,358052","-49,028877",3.2,944.17,615.97,22.01,88.68,2.08
2022-01-17,"-22,358052","-49,028877",2.2,942.6,1209.55,23.47,84.68,1.06
2022-01-18,"-22,358052","-49,028877",1.8,943.16,1180.53,24.52,79.12,3.61
2022-01-19,"-22,358052","-49,028877",1.4,944.94,1615.78,25.41,74.06,1.52
2022-01-20,"-22,358052","-49,028877",1.0,944.3,1701.62,26.01,68.25,2.18
2022-01-21,"-22,358052","-49,028877",1.2,942.27,1188.87,25.92,70.54,2.78
2022-01-22,"-22,358052","-49,028877",0.8,941.67,2150.75,26.99,64.81,0.0
2022-01-23,"-22,358052","-49,028877",0.2,940.92,1884.32,27.21,60.12,0.0
2022-01-24,"-22,358052","-49,028877",0.0,940.31,2269.95,28.71,56.41,0.0
2022-01-25,"-22,358052","-49,028877",0.0,939.72,1315.68,25.88,74.5,2.35
2022-01-26,"-22,358052","-49,028877",0.0,939.59,1194.45,26.43,73.91,4.12
2022-01-27,"-22,358052","-49,028877",0.0,938.78,1119.61,26.8,70.28,4.72
2022-01-28,"-22,358052","-49,028877",7.0,937.85,744.83,23.45,86.5,3.65
2022-01-29,"-22,358052","-49,028877",5.6,937.78,290.73,21.3,95.64,4.4
2022-01-30,"-22,358052","-49,028877",1.6,939.04,98.06,19.78,98.61,3.63
2022-01-31,"-22,358052","-49,028877",5.4,939.15,803.43,23.48,88.15,6.43
2022-02-01,"-22,358052","-49,028877",3.6,940.89,454.6,21.77,95.76,3.78
2022-02-02,"-22,358052","-49,028877",2.0,942.58,184.61,21.38,97.47,2.56
2022-02-03,"-22,358052","-49,028877",3.2,941.72,1223.85,25.73,79.43,4.01
2022-02-04,"-22,358052","-49,028877",2.8,941.34,822.39,23.85,85.71,4.6
2022-02-05,"-22,358052","-49,028877",2.2,939.39,1109.33,25.14,85.35,5.42
2022-02-06,"-22,358052","-49,028877",1.8,939.74,761.99,24.42,85.38,5.02
2022-02-07,"-22,358052","-49,028877",1.8,940.08,953.06,24.34,82.83,5.49
2022-02-08,"-22,358052","-49,028877",1.6,940.06,1718.21,23.58,75.62,5.02
2022-02-09,"-22,358052","-49,028877",0.8,939.9,1893.84,24.67,64.55,6.39
2022-02-10,"-22,358052","-49,028877",0.8,939.92,1866.63,24.59,63.89,4.9
2022-02-11,"-22,358052","-49,028877",0.6,939.96,1725.4,25.44,68.12,5.54
2022-02-12,"-22,358052","-49,028877",0.8,940.26,1511.19,26.02,66.69,5.55
2022-02-13,"-22,358052","-49,028877",0.8,939.74,1730.27,25.95,65.53,4.49
2022-02-14,"-22,358052","-49,028877",0.6,939.38,1911.46,27.91,52.56,4.39
2022-02-15,"-22,358052","-49,028877",0.4,940.96,1640.72,28.02,64.53,5.41
2022-02-16,"-22,358052","-49,028877",0.4,942.21,1740.98,27.22,64.0,5.64
2022-02-17,"-22,358052","-49,028877",0.4,939.88,1760.82,26.66,66.92,4.78
