Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-01-01,"-3,10333333","-60,01638888",54.4,1003.97,529.12,26.16,83.04,4.73
2022-01-02,"-3,10333333","-60,01638888",0.2,1004.12,614.43,27.48,73.96,4.07
2022-01-03,"-3,10333333","-60,01638888",0.0,1004.46,609.6,28.34,69.79,3.72
2022-01-04,"-3,10333333","-60,01638888",0.0,1003.61,723.71,28.39,66.7,4.5
2022-01-05,"-3,10333333","-60,01638888",0.0,1002.69,724.25,28.59,66.25,4.45
2022-01-06,"-3,10333333","-60,01638888",0.6,1002.88,813.08,29.26,62.88,4.17
2022-01-07,"-3,10333333","-60,01638888",5.0,1004.11,261.17,26.38,80.5,4.47
2022-01-08,"-3,10333333","-60,01638888",6.2,1005.43,454.29,24.59,84.96,5.2
2022-01-09,"-3,10333333","-60,01638888",0.2,1006.3,543.66,26.05,77.5,2.99
2022-01-10,"-3,10333333","-60,01638888",0.0,1004.47,886.78,28.13,70.5,2.92
2022-01-11,"-3,10333333","-60,01638888",0.0,1003.96,577.92,28.68,68.88,3.42
2022-01-12,"-3,10333333","-60,01638888",11.6,1004.55,527.92,26.89,77.46,3.9
2022-01-13,"-3,10333333","-60,01638888",1.0,1005.02,462.29,26.94,79.92,4.24
2022-01-14,"-3,10333333","-60,01638888",27.0,1006.9,185.89,24.9,86.17,3.81
2022-01-15,"-3,10333333","-60,01638888",0.2,1006.21,769.37,26.87,79.38,3.88
2022-01-16,"-3,10333333","-60,01638888",0.2,1005.44,777.39,27.52,74.42,4.39
2022-01-17,"-3,10333333","-60,01638888",41.4,1005.54,135.1,24.75,87.17,3.87
2022-01-18,"-3,10333333","-60,01638888",0.0,1005.56,749.09,26.01,81.12,3.9
2022-01-19,"-3,10333333","-60,01638888",0.0,1005.84,739.6,27.21,77.21,4.08
2022-01-20,"-3,10333333","-60,01638888",3.8,1004.38,685.57,27.65,73.92,4.53
2022-01-21,"-3,10333333","-60,01638888",3.2,1003.37,698.07,27.54,78.71,3.46
2022-01-22,"-3,10333333","-60,01638888",0.8,1003.68,490.93,26.88,81.29,3.56
2022-01-23,"-3,10333333","-60,01638888",2.2,1004.04,450.66,26.3,80.83,2.51
2022-01-24,"-3,10333333","-60,01638888",29.8,1003.48,444.68,26.45,80.5,3.54
2022-01-25,"-3,10333333","-60,01638888",0.4,1002.94,652.71,27.08,75.58,5.43
2022-01-26,"-3,10333333","-60,01638888",35.4,1003.95,509.33,26.15,85.17,3.84
2022-01-27,"-3,10333333","-60,01638888",46.4,1004.1,699.91,26.22,80.43,3.56
2022-01-28,"-3,10333333","-60,01638888",9.0,1003.5,330.82,25.89,86.08,2.95
2022-01-29,"-3,10333333","-60,01638888",29.2,1003.09,289.4,24.93,85.46,3.69
2022-01-30,"-3,10333333","-60,01638888",3.2,1004.03,367.08,25.38,84.71,4.23
2022-01-31,"-3,10333333","-60,01638888",3.4,1004.09,586.32,26.23,80.29,4.57
2022-02-01,"-3,10333333","-60,01638888",0.0,1003.67,840.82,27.8,72.12,4.43
2022-02-02,"-3,10333333","-60,01638888",19.0,1004.0,115.47,25.78,82.92,3.85
2022-02-03,"-3,10333333","-60,01638888",7.4,1004.23,528.64,25.85,84.83,2.93
2022-02-04,"-3,10333333","-60,01638888",21.4,1004.58,424.78,25.58,84.67,3.24
2022-02-05,"-3,10333333","-60,01638888",1.4,1004.77,611.08,26.29,79.96,2.93
2022-02-06,"-3,10333333","-60,01638888",13.2,1004.58,521.11,26.27,82.17,3.4
2022-02-07,"-3,10333333","-60,01638888",17.8,1004.59,799.85,26.9,78.92,3.72
2022-02-08,"-3,10333333","-60,01638888",20.4,1003.72,481.75,26.83,82.83,3.54
2022-02-09,"-3,10333333","-60,01638888",1.2,1003.53,790.89,26.78,77.33,3.04
2022-02-10,"-3,10333333","-60,01638888",2.2,1002.95,350.52,27.02,79.62,3.17
2022-02-11,"-3,10333333","-60,01638888",14.8,1003.2,241.93,25.48,83.04,3.54
2022-02-12,"-3,10333333","-60,01638888",0.4,1002.99,710.0,27.13,78.83,3.49
2022-02-13,"-3,10333333","-60,01638888",1.8,1003.46,343.96,26.07,79.75,3.57
2022-02-14,"-3,10333333","-60,01638888",31.2,1004.46,238.01,24.62,90.17,3.55
2022-02-15,"-3,10333333","-60,01638888",3.0,1005.49,438.43,25.21,84.71,3.08
2022-02-16,"-3,10333333","-60,01638888",3.8,1005.71,700.92,25.85,76.88,4.24
2022-02-17,"-3,10333333","-60,01638888",34.4,1004.75,450.52,26.22,83.79,3.79
2022-02-18,"-3,10333333","-60,01638888",74.2,1004.3,293.75,24.14,92.83,2.69
2022-02-19,"-3,10333333","-60,01638888",4.2,1004.27,388.65,24.95,84.58,2.74
2022-02-20,"-3,10333333","-60,01638888",3.0,1003.84,628.5,26.45,79.78,4.49
2022-02-21,"-3,10333333","-60,01638888",0.0,1003.83,857.53,27.6,74.96,4.3
2022-02-22,"-3,10333333","-60,01638888",0.0,1003.65,430.23,27.15,79.71,3.56
2022-02-23,"-3,10333333","-60,01638888",16.2,1004.28,199.66,25.22,85.42,3.5
2022-02-24,"-3,10333333","-60,01638888",0.0,1003.72,738.35,26.4,79.67,2.82
2022-02-25,"-3,10333333","-60,01638888",0.0,1004.57,608.8,27.46,73.33,4.5
2022-02-26,"-3,10333333","-60,01638888",23.4,1004.87,441.1,26.46,81.91,3.15
2022-02-27,"-3,10333333","-60,01638888",17.0,1004.05,454.54,26.0,86.75,3.01
2022-02-28,"-3,10333333","-60,01638888",2.8,1004.0,455.1,25.72,85.08,3.68
2022-03-01,"-3,10333333","-60,01638888",19.0,1004.56,589.97,25.54,83.12,3.0
2022-03-02,"-3,10333333","-60,01638888",4.0,1004.47,575.74,25.62,83.3,3.85
2022-03-03,"-3,10333333","-60,01638888",0.0,1003.88,868.49,27.4,77.38,3.78
2022-03-04,"-3,10333333","-60,01638888",1.6,1003.64,585.58,26.26,80.42,3.2
2022-03-05,"-3,10333333","-60,01638888",0.2,1003.66,379.52,26.34,80.79,3.43
2022-03-06,"-3,10333333","-60,01638888",0.0,1003.46,751.03,26.65,73.88,4.11
2022-03-07,"-3,10333333","-60,01638888",14.2,1002.85,205.61,25.74,84.67,3.64
2022-03-08,"-3,10333333","-60,01638888",1.0,1003.53,455.09,25.37,84.78,3.44
2022-03-09,"-3,10333333","-60,01638888",15.4,1004.05,332.39,25.09,87.25,2.62
2022-03-10,"-3,10333333","-60,01638888",1.4,1004.78,509.95,25.7,84.0,3.25
2022-03-11,"-3,10333333","-60,01638888",2.4,1004.05,557.52,26.09,82.88,3.42
2022-03-12,"-3,10333333","-60,01638888",0.0,1003.32,992.93,27.78,75.83,3.88
2022-03-13,"-3,10333333","-60,01638888",21.4,1003.83,692.92,27.48,78.13,4.55
2022-03-14,"-3,10333333","-60,01638888",22.2,1005.46,316.91,24.45,88.58,2.54
2022-03-15,"-3,10333333","-60,01638888",0.8,1004.52,595.25,25.96,81.29,2.58
2022-03-16,"-3,10333333","-60,01638888",49.6,1003.9,379.93,26.11,83.5,3.35
2022-03-17,"-3,10333333","-60,01638888",2.4,1004.5,530.36,25.68,83.04,3.56
2022-03-18,"-3,10333333","-60,01638888",2.0,1004.51,608.07,27.18,79.0,2.9
2022-03-19,"-3,10333333","-60,01638888",18.2,1004.71,517.76,26.1,83.3,4.06
2022-03-20,"-3,10333333","-60,01638888",39.0,1004.22,263.94,24.88,87.17,2.87
2022-03-21,"-3,10333333","-60,01638888",0.2,1004.6,468.91,24.82,86.33,2.78
2022-03-22,"-3,10333333","-60,01638888",0.2,1003.78,718.96,26.64,77.67,3.45
2022-03-23,"-3,10333333","-60,01638888",10.4,1003.66,749.57,27.46,76.57,3.96
2022-03-24,"-3,10333333","-60,01638888",0.6,1003.94,565.09,26.27,80.38,3.78
2022-03-25,"-3,10333333","-60,01638888",45.0,1003.3,550.89,26.03,80.91,3.72
2022-03-26,"-3,10333333","-60,01638888",1.2,1002.49,408.43,26.69,82.88,2.58
2022-03-27,"-3,10333333","-60,01638888",1.0,1003.71,491.05,26.81,80.54,3.16
2022-03-28,"-3,10333333","-60,01638888",22.0,1004.94,135.99,24.6,90.25,2.85
2022-03-29,"-3,10333333","-60,01638888",53.2,1005.51,200.19,23.95,92.96,2.77
2022-03-30,"-3,10333333","-60,01638888",32.0,1004.5,264.14,24.39,91.12,2.23
2022-03-31,"-3,10333333","-60,01638888",0.6,1004.57,462.62,26.09,83.62,3.06
2022-04-01,"-3,10333333","-60,01638888",0.0,1004.2,897.68,27.52,75.62,4.31
2022-04-02,"-3,10333333","-60,01638888",72.8,1005.53,245.17,25.26,89.29,3.8
2022-04-03,"-3,10333333","-60,01638888",1.6,1005.33,634.57,25.85,82.38,2.96
2022-04-04,"-3,10333333","-60,01638888",0.0,1004.77,527.42,26.8,76.67,2.83
2022-04-05,"-3,10333333","-60,01638888",2.6,1004.42,500.07,26.78,81.21,3.21
2022-04-06,"-3,10333333","-60,01638888",9.8,1004.81,219.62,25.02,89.12,2.28
2022-04-07,"-3,10333333","-60,01638888",0.0,1003.85,550.44,26.81,79.96,2.98
2022-04-08,"-3,10333333","-60,01638888",35.2,1004.28,211.72,25.39,88.46,3.21
2022-04-09,"-3,10333333","-60,01638888",23.6,1005.33,524.13,25.35,83.96,4.13
2022-04-10,"-3,10333333","-60,01638888",17.6,1004.09,265.29,24.83,85.96,3.07
