Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-03-22,"2,81694443","-60,69083333",0.0,999.62,2864.68,31.72,,6.21
2022-03-23,"2,81694443","-60,69083333",0.0,1001.37,682.03,27.82,,6.94
2022-03-24,"2,81694443","-60,69083333",0.0,1000.81,838.34,27.85,,6.35
2022-03-25,"2,81694443","-60,69083333",0.0,1000.34,820.04,27.52,,6.6
2022-03-26,"2,81694443","-60,69083333",0.0,1000.08,852.06,26.85,,6.52
2022-03-27,"2,81694443","-60,69083333",0.0,1000.85,751.99,27.38,,5.38
2022-03-28,"2,81694443","-60,69083333",0.0,1001.66,647.19,27.14,,5.82
2022-03-29,"2,81694443","-60,69083333",0.0,1002.43,702.4,26.72,,5.52
2022-03-30,"2,81694443","-60,69083333",0.0,1000.87,1031.35,27.48,,5.52
2022-03-31,"2,81694443","-60,69083333",0.0,1001.14,1003.55,27.57,,5.28
2022-04-01,"2,81694443","-60,69083333",0.0,1001.64,879.15,27.51,,5.9
2022-04-02,"2,81694443","-60,69083333",0.0,1001.39,870.56,28.2,,4.97
2022-04-03,"2,81694443","-60,69083333",0.0,1002.2,408.4,25.6,,5.39
2022-04-04,"2,81694443","-60,69083333",0.0,1002.01,732.0,26.56,,3.56
2022-04-05,"2,81694443","-60,69083333",0.0,1001.33,896.05,27.64,,5.76
2022-04-06,"2,81694443","-60,69083333",0.0,1001.48,940.82,27.65,,4.67
2022-04-07,"2,81694443","-60,69083333",0.0,1000.9,929.01,28.33,,4.68
2022-04-08,"2,81694443","-60,69083333",0.0,1001.28,869.37,28.54,,7.28
2022-04-09,"2,81694443","-60,69083333",0.0,1002.51,795.17,27.65,,6.49
2022-04-10,"2,81694443","-60,69083333",0.0,1000.98,731.91,27.36,,6.97
2022-04-11,"2,81694443","-60,69083333",0.0,1000.78,879.83,27.87,,6.68
2022-04-12,"2,81694443","-60,69083333",0.0,1000.8,827.56,28.18,,6.91
2022-04-13,"2,81694443","-60,69083333",0.0,1000.4,946.76,28.0,,6.89
2022-04-14,"2,81694443","-60,69083333",0.0,1000.32,822.94,28.0,,7.3
2022-04-15,"2,81694443","-60,69083333",0.0,1002.21,301.4,25.23,,4.84
2022-04-16,"2,81694443","-60,69083333",0.0,1001.54,907.24,26.61,,4.77
2022-04-17,"2,81694443","-60,69083333",0.0,1001.33,1013.24,27.73,,6.05
2022-04-18,"2,81694443","-60,69083333",0.0,1001.42,962.88,28.46,,5.54
2022-04-19,"2,81694443","-60,69083333",0.0,1000.94,959.38,28.22,,4.8
2022-04-20,"2,81694443","-60,69083333",0.0,1001.32,509.64,27.27,,5.4
2022-04-21,"2,81694443","-60,69083333",0.0,1003.02,319.78,24.27,,4.07
2022-04-22,"2,81694443","-60,69083333",0.0,1001.7,900.12,25.84,,3.2
2022-04-23,"2,81694443","-60,69083333",0.0,1000.43,833.43,26.87,,4.38
2022-04-24,"2,81694443","-60,69083333",0.0,1000.78,634.5,26.92,,4.58
2022-04-25,"2,81694443","-60,69083333",0.0,1000.42,883.88,26.75,,3.38
