Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-01-01,"-25,4486111","-49,23055554",0.0,906.4,1934.19,21.5,,3.4
2022-01-02,"-25,4486111","-49,23055554",29.0,908.24,1634.64,23.02,,4.58
2022-01-03,"-25,4486111","-49,23055554",0.0,908.31,1866.29,23.33,,4.49
2022-01-04,"-25,4486111","-49,23055554",18.2,905.32,921.35,22.13,,4.81
2022-01-05,"-25,4486111","-49,23055554",14.8,903.63,1240.44,22.52,,6.17
2022-01-06,"-25,4486111","-49,23055554",14.8,907.83,435.63,18.88,,6.49
2022-01-07,"-25,4486111","-49,23055554",0.8,910.77,789.51,17.03,,6.57
2022-01-08,"-25,4486111","-49,23055554",0.0,911.78,718.23,16.85,,6.12
2022-01-09,"-25,4486111","-49,23055554",0.0,912.19,811.1,16.71,,5.4
2022-01-10,"-25,4486111","-49,23055554",2.8,909.66,1190.62,18.51,,5.67
2022-01-11,"-25,4486111","-49,23055554",4.0,908.6,723.8,19.05,,3.53
2022-01-12,"-25,4486111","-49,23055554",0.2,910.57,1061.17,20.37,,3.54
2022-01-13,"-25,4486111","-49,23055554",0.8,914.11,722.15,20.11,,2.98
2022-01-14,"-25,4486111","-49,23055554",3.6,916.42,1093.66,21.55,,4.77
2022-01-15,"-25,4486111","-49,23055554",48.4,915.89,1071.71,21.35,,3.59
2022-01-16,"-25,4486111","-49,23055554",4.2,911.93,1217.13,21.7,,4.52
2022-01-17,"-25,4486111","-49,23055554",14.2,910.7,1527.27,22.75,,4.38
2022-01-18,"-25,4486111","-49,23055554",2.6,912.61,1177.31,22.73,,3.52
2022-01-19,"-25,4486111","-49,23055554",0.0,914.18,1703.54,24.22,,4.7
2022-01-20,"-25,4486111","-49,23055554",0.0,913.6,1449.01,24.6,,4.08
2022-01-21,"-25,4486111","-49,23055554",0.0,912.48,1656.01,24.26,,4.37
2022-01-22,"-25,4486111","-49,23055554",0.0,911.83,2023.21,24.24,,3.9
2022-01-23,"-25,4486111","-49,23055554",0.0,910.99,2121.77,24.74,,3.58
2022-01-24,"-25,4486111","-49,23055554",0.0,910.63,2082.23,24.56,,3.99
2022-01-25,"-25,4486111","-49,23055554",0.0,910.12,1837.39,23.4,,4.62
2022-01-26,"-25,4486111","-49,23055554",5.8,908.53,1797.76,24.82,,5.35
2022-01-27,"-25,4486111","-49,23055554",13.0,907.46,1137.11,23.18,,5.19
2022-01-28,"-25,4486111","-49,23055554",8.6,908.52,232.65,17.37,,5.74
2022-01-29,"-25,4486111","-49,23055554",42.6,908.15,456.04,16.65,,5.37
2022-01-30,"-25,4486111","-49,23055554",0.0,908.7,754.38,18.82,,5.72
2022-01-31,"-25,4486111","-49,23055554",0.2,907.54,1356.07,21.14,,4.15
2022-02-01,"-25,4486111","-49,23055554",0.0,909.63,1635.61,22.31,,4.15
2022-02-02,"-25,4486111","-49,23055554",0.0,912.22,1910.8,22.76,,5.26
2022-02-03,"-25,4486111","-49,23055554",0.0,911.64,1395.15,22.0,,5.05
2022-02-04,"-25,4486111","-49,23055554",13.4,909.17,1008.29,22.02,,4.88
2022-02-05,"-25,4486111","-49,23055554",5.4,907.0,1437.76,23.14,,5.58
2022-02-06,"-25,4486111","-49,23055554",0.0,908.16,1181.18,23.4,,5.57
2022-02-07,"-25,4486111","-49,23055554",0.0,910.46,1137.99,20.86,,3.76
2022-02-08,"-25,4486111","-49,23055554",0.0,910.54,1331.63,20.18,,4.52
2022-02-09,"-25,4486111","-49,23055554",1.8,910.85,1389.56,19.7,,5.47
2022-02-10,"-25,4486111","-49,23055554",0.0,910.85,1885.93,20.37,,5.2
2022-02-11,"-25,4486111","-49,23055554",0.0,911.32,2086.69,21.16,,5.28
2022-02-12,"-25,4486111","-49,23055554",0.0,911.53,2053.78,20.88,,5.02
2022-02-13,"-25,4486111","-49,23055554",0.0,909.64,1933.46,21.78,,3.89
2022-02-14,"-25,4486111","-49,23055554",8.8,908.64,1457.21,23.69,,4.72
2022-02-15,"-25,4486111","-49,23055554",3.0,911.74,983.55,20.8,,4.3
2022-02-16,"-25,4486111","-49,23055554",0.0,912.61,2044.82,21.37,,4.5
2022-02-17,"-25,4486111","-49,23055554",4.2,910.3,1301.98,20.41,,5.0
2022-02-18,"-25,4486111","-49,23055554",0.0,908.6,1685.15,18.09,,4.03
2022-02-19,"-25,4486111","-49,23055554",16.0,908.3,1634.32,19.7,,4.4
2022-02-20,"-25,4486111","-49,23055554",0.2,910.28,1830.09,22.24,,3.65
2022-02-21,"-25,4486111","-49,23055554",0.0,912.12,1613.39,23.77,,4.57
2022-02-22,"-25,4486111","-49,23055554",12.6,912.56,1119.72,23.41,,3.74
2022-02-23,"-25,4486111","-49,23055554",20.8,911.3,1189.1,23.1,,4.32
2022-02-24,"-25,4486111","-49,23055554",0.0,912.6,1064.4,22.72,,4.55
2022-02-25,"-25,4486111","-49,23055554",0.0,914.53,936.5,22.78,,4.21
2022-02-26,"-25,4486111","-49,23055554",27.2,914.15,1248.09,23.19,,3.66
2022-02-27,"-25,4486111","-49,23055554",0.0,912.35,1782.06,23.15,,4.34
2022-02-28,"-25,4486111","-49,23055554",0.0,910.07,1806.36,25.33,,5.0
2022-03-01,"-25,4486111","-49,23055554",37.2,910.0,1023.27,23.74,,4.12
2022-03-02,"-25,4486111","-49,23055554",0.8,911.09,549.72,22.22,,2.61
2022-03-03,"-25,4486111","-49,23055554",1.8,911.48,1073.83,22.86,,3.0
2022-03-04,"-25,4486111","-49,23055554",102.8,912.1,859.44,21.35,,4.22
2022-03-05,"-25,4486111","-49,23055554",0.2,910.99,1485.46,24.12,,3.52
2022-03-06,"-25,4486111","-49,23055554",0.0,910.34,1818.31,25.53,,4.23
2022-03-07,"-25,4486111","-49,23055554",0.0,910.16,1537.54,25.61,,3.64
2022-03-08,"-25,4486111","-49,23055554",7.4,911.52,854.05,23.05,,4.76
2022-03-09,"-25,4486111","-49,23055554",0.0,912.25,1285.92,23.12,,4.4
2022-03-10,"-25,4486111","-49,23055554",0.0,910.38,1347.28,23.22,,4.9
2022-03-11,"-25,4486111","-49,23055554",4.8,909.06,1519.41,23.44,,5.3
2022-03-12,"-25,4486111","-49,23055554",8.8,911.08,224.9,18.77,,5.17
2022-03-13,"-25,4486111","-49,23055554",5.4,912.02,250.49,18.02,,2.77
2022-03-14,"-25,4486111","-49,23055554",2.8,910.03,513.85,19.76,,2.5
