Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2019-01-01,"-5,83722221","-35,20805555",0.0,1007.58,1651.25,28.12,75.79,9.26
2019-01-02,"-5,83722221","-35,20805555",0.0,1008.49,1529.18,28.11,75.38,10.26
2019-01-03,"-5,83722221","-35,20805555",0.0,1007.77,1483.58,27.69,74.58,9.17
2019-01-04,"-5,83722221","-35,20805555",0.0,1007.87,1192.32,27.53,77.5,8.73
2019-01-05,"-5,83722221","-35,20805555",0.0,1007.41,1389.08,28.2,77.08,9.52
2019-01-06,"-5,83722221","-35,20805555",0.0,1007.22,1064.53,27.13,77.0,7.8
2019-01-07,"-5,83722221","-35,20805555",0.0,1006.74,1276.52,27.34,77.5,7.67
2019-01-08,"-5,83722221","-35,20805555",0.0,1006.82,672.04,27.02,78.75,7.63
2019-01-09,"-5,83722221","-35,20805555",0.0,1006.13,1414.52,27.95,73.04,9.58
2019-01-10,"-5,83722221","-35,20805555",0.0,1005.92,1595.07,27.93,71.79,9.42
2019-01-11,"-5,83722221","-35,20805555",0.0,1006.25,1678.99,27.45,74.71,8.97
2019-01-12,"-5,83722221","-35,20805555",0.0,1005.91,1400.03,27.75,72.75,8.87
2019-01-13,"-5,83722221","-35,20805555",0.0,1006.93,1315.51,27.02,79.96,6.79
2019-01-14,"-5,83722221","-35,20805555",0.0,1007.01,1049.48,27.05,82.12,7.24
2019-01-15,"-5,83722221","-35,20805555",0.0,1007.41,1610.1,27.31,75.21,8.99
2019-01-16,"-5,83722221","-35,20805555",0.0,1008.08,1558.88,27.01,83.08,7.0
2019-01-17,"-5,83722221","-35,20805555",0.0,1007.26,1407.05,27.6,80.62,7.1
2019-01-18,"-5,83722221","-35,20805555",0.0,1006.74,1591.3,27.75,78.46,8.7
2019-01-19,"-5,83722221","-35,20805555",0.0,1007.14,1504.85,27.75,77.92,7.15
2019-01-20,"-5,83722221","-35,20805555",0.0,1007.9,1424.05,28.14,78.21,7.48
2019-01-21,"-5,83722221","-35,20805555",0.0,1007.97,1506.01,28.35,73.33,10.68
2019-01-22,"-5,83722221","-35,20805555",0.0,1007.63,1653.07,27.46,70.5,8.03
2019-01-23,"-5,83722221","-35,20805555",0.0,1007.72,1606.06,27.95,71.83,7.44
2019-01-24,"-5,83722221","-35,20805555",0.0,1007.27,1402.94,28.02,74.5,8.85
2019-01-25,"-5,83722221","-35,20805555",0.0,1006.73,1645.38,28.35,70.38,9.52
2019-01-26,"-5,83722221","-35,20805555",0.0,1007.82,1250.08,27.3,81.71,7.15
2019-01-27,"-5,83722221","-35,20805555",0.0,1007.77,1165.57,27.15,80.54,7.37
2019-01-28,"-5,83722221","-35,20805555",0.0,1007.51,1686.6,27.3,76.33,6.47
2019-01-29,"-5,83722221","-35,20805555",0.0,1006.78,1532.75,27.4,77.71,8.98
2019-01-30,"-5,83722221","-35,20805555",0.0,1006.58,1571.2,27.79,74.17,8.6
2019-01-31,"-5,83722221","-35,20805555",0.0,1006.16,1699.56,28.12,75.79,9.22
2019-02-01,"-5,83722221","-35,20805555",0.0,1006.48,1524.11,28.27,75.12,9.23
2019-02-02,"-5,83722221","-35,20805555",0.0,1006.49,1653.12,28.13,75.33,9.39
2019-02-03,"-5,83722221","-35,20805555",0.0,1005.82,1285.47,27.65,80.38,7.36
2019-02-04,"-5,83722221","-35,20805555",0.0,1005.66,1568.28,27.51,81.42,5.87
2019-02-05,"-5,83722221","-35,20805555",0.0,1005.65,1246.92,27.74,83.21,5.23
2019-02-06,"-5,83722221","-35,20805555",0.0,1005.48,895.26,26.98,86.83,6.09
2019-02-07,"-5,83722221","-35,20805555",0.0,1004.88,1339.7,28.09,74.75,9.56
2019-02-08,"-5,83722221","-35,20805555",0.0,1004.48,1338.96,27.49,77.04,8.18
2019-02-09,"-5,83722221","-35,20805555",0.0,1004.61,1735.63,28.09,75.58,8.62
2019-02-10,"-5,83722221","-35,20805555",0.0,1005.21,802.27,26.44,86.38,8.25
2019-02-11,"-5,83722221","-35,20805555",0.0,1006.2,1126.32,26.9,84.12,8.78
2019-02-12,"-5,83722221","-35,20805555",0.0,1005.86,955.9,27.37,78.46,8.48
2019-02-13,"-5,83722221","-35,20805555",0.0,1006.16,1160.01,26.89,81.71,5.51
2019-02-14,"-5,83722221","-35,20805555",0.0,1006.88,1351.34,26.69,84.79,5.08
2019-02-15,"-5,83722221","-35,20805555",0.2,1006.71,1447.93,28.0,82.92,4.88
2019-02-16,"-5,83722221","-35,20805555",0.0,1006.29,1061.38,27.83,82.71,4.73
2019-02-17,"-5,83722221","-35,20805555",0.0,1006.25,1373.14,28.18,82.42,4.85
2019-02-18,"-5,83722221","-35,20805555",0.0,1006.78,913.71,27.84,85.71,6.51
2019-02-19,"-5,83722221","-35,20805555",0.2,1006.0,1757.24,28.4,80.83,6.94
2019-02-20,"-5,83722221","-35,20805555",3.0,1005.65,1574.52,27.85,77.79,6.12
2019-02-21,"-5,83722221","-35,20805555",0.0,1005.93,1973.41,28.49,75.12,5.37
2019-02-22,"-5,83722221","-35,20805555",0.0,1007.01,1689.46,28.71,76.42,6.5
2019-02-23,"-5,83722221","-35,20805555",43.2,1006.6,295.89,26.31,89.17,5.68
2019-02-24,"-5,83722221","-35,20805555",0.8,1005.68,1478.75,27.12,84.12,4.48
2019-02-25,"-5,83722221","-35,20805555",0.0,1005.43,1892.48,27.95,81.33,4.37
2019-02-26,"-5,83722221","-35,20805555",2.8,1005.98,1198.81,27.49,80.42,5.54
2019-02-27,"-5,83722221","-35,20805555",0.0,1006.28,1858.51,28.82,77.25,7.38
2019-02-28,"-5,83722221","-35,20805555",1.0,1007.28,1246.25,28.14,77.0,6.56
