Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2023-01-01,"-3,10333333","-60,01638888",0.8,1004.79,706.09,25.72,83.83,4.05
2023-01-02,"-3,10333333","-60,01638888",1.2,1004.8,506.89,26.12,83.62,4.35
2023-01-03,"-3,10333333","-60,01638888",12.4,1005.13,322.16,24.9,87.42,3.33
2023-01-04,"-3,10333333","-60,01638888",0.0,1004.6,700.64,27.13,78.38,3.88
2023-01-05,"-3,10333333","-60,01638888",2.0,1004.85,548.77,27.24,78.39,4.08
2023-01-06,"-3,10333333","-60,01638888",21.4,1006.16,378.22,25.11,87.71,3.47
2023-01-07,"-3,10333333","-60,01638888",0.0,1006.0,961.33,27.81,77.22,3.99
2023-01-08,"-3,10333333","-60,01638888",1.2,1006.16,496.98,27.22,78.0,3.15
2023-01-09,"-3,10333333","-60,01638888",13.8,1005.48,397.29,25.41,87.57,3.49
2023-01-10,"-3,10333333","-60,01638888",7.0,1006.43,396.77,24.52,88.96,3.11
2023-01-11,"-3,10333333","-60,01638888",0.0,1005.62,915.08,27.3,78.09,4.58
2023-01-12,"-3,10333333","-60,01638888",2.6,1004.29,824.97,27.69,76.48,4.55
2023-01-13,"-3,10333333","-60,01638888",33.6,1004.27,214.42,25.38,88.75,3.0
2023-01-14,"-3,10333333","-60,01638888",5.2,1005.53,671.4,25.47,84.05,4.1
2023-01-15,"-3,10333333","-60,01638888",0.0,1005.71,556.44,26.92,80.33,4.17
2023-01-16,"-3,10333333","-60,01638888",34.8,1004.46,598.8,26.52,81.25,3.63
2023-01-17,"-3,10333333","-60,01638888",10.8,1004.9,223.13,24.24,90.08,3.18
2023-01-18,"-3,10333333","-60,01638888",3.8,1006.03,550.08,25.67,82.71,2.87
2023-01-19,"-3,10333333","-60,01638888",0.0,1006.27,558.94,25.35,78.83,5.45
2023-01-20,"-3,10333333","-60,01638888",9.8,1006.24,301.46,24.79,87.74,3.38
2023-01-21,"-3,10333333","-60,01638888",0.0,1005.41,611.31,25.76,83.82,3.55
2023-01-22,"-3,10333333","-60,01638888",5.0,1004.65,430.82,25.03,84.04,3.72
2023-01-23,"-3,10333333","-60,01638888",4.8,1005.3,715.85,25.97,82.57,4.14
2023-01-24,"-3,10333333","-60,01638888",26.6,1004.81,456.86,25.79,87.54,2.9
2023-01-25,"-3,10333333","-60,01638888",38.8,1004.4,262.96,24.54,92.77,2.66
2023-01-26,"-3,10333333","-60,01638888",0.4,1003.78,419.75,25.53,86.88,2.28
2023-01-27,"-3,10333333","-60,01638888",13.6,1003.66,385.37,26.35,85.5,3.58
2023-01-28,"-3,10333333","-60,01638888",5.8,1004.2,532.98,25.83,84.64,4.17
2023-01-29,"-3,10333333","-60,01638888",0.0,1004.59,596.3,26.45,79.46,4.04
2023-01-30,"-3,10333333","-60,01638888",15.6,1003.91,163.38,25.03,89.74,2.87
2023-01-31,"-3,10333333","-60,01638888",0.2,1004.36,581.31,25.73,84.83,4.38
2023-02-01,"-3,10333333","-60,01638888",0.0,1004.4,850.32,26.82,76.83,5.16
2023-02-02,"-3,10333333","-60,01638888",0.0,1005.07,648.3,27.32,74.65,5.6
2023-02-03,"-3,10333333","-60,01638888",1.2,1004.94,696.84,27.83,75.39,4.46
2023-02-04,"-3,10333333","-60,01638888",28.4,1006.8,373.48,24.86,89.5,3.83
2023-02-05,"-3,10333333","-60,01638888",13.2,1006.49,226.17,24.6,91.78,3.0
2023-02-06,"-3,10333333","-60,01638888",3.2,1004.68,562.67,26.32,85.3,2.93
2023-02-07,"-3,10333333","-60,01638888",6.2,1004.37,333.42,26.03,88.21,2.68
2023-02-08,"-3,10333333","-60,01638888",6.2,1004.35,452.17,25.79,88.04,3.04
