Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2023-01-01,"-13,005515","-38,50576",3.6,1008.12,1916.52,26.7,79.38,4.54
2023-01-02,"-13,005515","-38,50576",15.6,1007.4,1312.24,25.29,85.42,4.1
2023-01-03,"-13,005515","-38,50576",15.2,1007.35,1098.29,24.64,86.42,4.49
2023-01-04,"-13,005515","-38,50576",32.6,1007.26,1231.72,25.85,86.29,3.91
2023-01-05,"-13,005515","-38,50576",5.0,1006.73,1203.45,26.65,80.38,4.92
2023-01-06,"-13,005515","-38,50576",0.0,1007.45,1383.9,26.72,81.5,4.51
2023-01-07,"-13,005515","-38,50576",12.4,1008.64,1506.58,26.58,82.42,4.15
2023-01-08,"-13,005515","-38,50576",0.0,1008.36,1481.06,26.66,78.46,4.18
2023-01-09,"-13,005515","-38,50576",3.0,1008.39,1147.73,26.27,82.67,4.04
2023-01-10,"-13,005515","-38,50576",0.0,1008.66,1786.89,27.08,78.21,3.85
2023-01-11,"-13,005515","-38,50576",0.8,1008.59,1635.35,27.12,76.88,5.02
2023-01-12,"-13,005515","-38,50576",0.0,1007.56,2015.42,27.17,72.92,4.65
2023-01-13,"-13,005515","-38,50576",0.0,1006.65,1873.62,27.27,75.25,4.83
2023-01-14,"-13,005515","-38,50576",0.0,1007.35,1515.34,27.08,76.04,4.37
2023-01-15,"-13,005515","-38,50576",0.0,1008.21,1941.02,27.18,73.0,4.14
2023-01-16,"-13,005515","-38,50576",5.2,1007.38,1316.99,25.84,78.96,4.15
2023-01-17,"-13,005515","-38,50576",4.0,1007.54,1923.13,26.13,81.83,3.77
2023-01-18,"-13,005515","-38,50576",5.0,1008.08,1719.55,26.68,81.62,3.85
2023-01-19,"-13,005515","-38,50576",0.4,1007.97,1959.17,27.14,77.5,3.92
2023-01-20,"-13,005515","-38,50576",7.2,1007.84,1367.9,26.38,80.0,3.71
2023-01-21,"-13,005515","-38,50576",3.2,1006.54,1424.1,26.59,79.04,4.4
2023-01-22,"-13,005515","-38,50576",0.0,1005.79,1419.52,26.94,78.38,5.04
2023-01-23,"-13,005515","-38,50576",0.0,1006.41,1543.38,27.06,78.5,4.21
2023-01-24,"-13,005515","-38,50576",0.0,1005.35,1705.52,27.37,76.29,4.48
2023-01-25,"-13,005515","-38,50576",0.0,1004.52,1641.96,27.3,74.54,4.72
2023-01-26,"-13,005515","-38,50576",0.0,1004.77,1479.74,26.88,75.62,4.96
2023-01-27,"-13,005515","-38,50576",0.0,1006.31,1459.01,27.67,77.17,5.42
2023-01-28,"-13,005515","-38,50576",0.0,1007.89,2005.18,28.0,74.75,5.18
2023-01-29,"-13,005515","-38,50576",0.0,1007.55,1880.81,27.42,73.21,3.79
2023-01-30,"-13,005515","-38,50576",0.0,1006.45,1964.3,27.57,71.46,4.37
2023-01-31,"-13,005515","-38,50576",11.6,1007.05,1636.32,26.46,77.42,4.26
2023-02-01,"-13,005515","-38,50576",2.0,1007.58,1645.99,26.84,76.12,4.26
2023-02-02,"-13,005515","-38,50576",12.6,1008.6,1775.61,26.35,78.46,4.42
2023-02-03,"-13,005515","-38,50576",19.6,1008.62,533.07,25.94,84.0,3.7
2023-02-04,"-13,005515","-38,50576",0.0,1009.28,2029.09,27.7,75.46,5.05
2023-02-05,"-13,005515","-38,50576",0.0,1008.38,1969.91,27.67,75.83,4.42
2023-02-06,"-13,005515","-38,50576",0.0,1006.89,1538.57,27.58,77.75,4.54
2023-02-07,"-13,005515","-38,50576",0.0,1006.99,1748.36,27.81,69.96,5.03
2023-02-08,"-13,005515","-38,50576",0.0,1007.24,1949.29,27.3,69.96,4.42
2023-02-09,"-13,005515","-38,50576",0.0,1007.52,1920.08,27.44,71.58,4.1
2023-02-10,"-13,005515","-38,50576",0.2,1007.17,1765.98,28.04,75.12,4.62
2023-02-11,"-13,005515","-38,50576",1.4,1007.14,1765.76,27.62,76.29,4.32
2023-02-12,"-13,005515","-38,50576",10.2,1006.8,1671.9,26.69,81.08,3.78
2023-02-13,"-13,005515","-38,50576",0.0,1006.84,1957.19,27.95,72.54,4.39
2023-02-14,"-13,005515","-38,50576",0.0,1006.2,1965.32,28.23,72.75,4.35
2023-02-15,"-13,005515","-38,50576",0.0,1005.34,1837.45,28.27,72.75,4.77
2023-02-16,"-13,005515","-38,50576",10.6,1003.65,1310.34,27.43,78.83,4.24
2023-02-17,"-13,005515","-38,50576",0.0,1003.99,1661.05,28.06,72.67,4.85
2023-02-18,"-13,005515","-38,50576",2.0,1005.48,1958.58,27.23,75.33,4.7
2023-02-19,"-13,005515","-38,50576",4.6,1006.76,1895.12,27.19,75.92,4.28
2023-02-20,"-13,005515","-38,50576",4.8,1007.5,550.54,25.36,86.12,4.85
2023-02-21,"-13,005515","-38,50576",5.0,1007.76,1505.18,26.88,82.75,3.82
2023-02-22,"-13,005515","-38,50576",4.2,1008.62,1709.19,27.03,81.0,4.52
2023-02-23,"-13,005515","-38,50576",2.8,1008.84,1781.11,27.04,77.04,4.61
2023-02-24,"-13,005515","-38,50576",0.6,1007.99,1744.95,26.58,78.5,3.78
2023-02-25,"-13,005515","-38,50576",3.8,1007.86,1664.54,26.46,82.29,3.85
2023-02-26,"-13,005515","-38,50576",0.4,1008.85,1182.58,26.7,80.88,4.31
2023-02-27,"-13,005515","-38,50576",8.6,1009.2,1771.29,26.99,83.62,4.33
2023-02-28,"-13,005515","-38,50576",4.4,1009.69,1866.23,27.77,78.71,4.14
2023-03-01,"-13,005515","-38,50576",1.0,1009.42,1679.12,28.02,75.38,4.53
2023-03-02,"-13,005515","-38,50576",0.0,1007.95,1852.38,27.97,74.42,4.18
2023-03-03,"-13,005515","-38,50576",0.0,1007.55,1791.52,27.88,72.5,4.35
2023-03-04,"-13,005515","-38,50576",2.6,1007.67,1888.93,27.55,75.12,4.75
2023-03-05,"-13,005515","-38,50576",3.0,1006.77,1036.46,26.5,80.5,3.67
2023-03-06,"-13,005515","-38,50576",0.0,1006.23,1532.25,27.91,75.5,5.05
2023-03-07,"-13,005515","-38,50576",0.0,1006.96,1907.69,28.52,71.83,5.95
2023-03-08,"-13,005515","-38,50576",0.0,1007.32,1654.52,27.99,70.38,4.7
2023-03-09,"-13,005515","-38,50576",0.0,1008.03,1775.17,28.1,68.92,4.29
2023-03-10,"-13,005515","-38,50576",0.8,1007.96,1606.55,27.6,73.54,4.39
2023-03-11,"-13,005515","-38,50576",4.0,1007.14,1403.04,26.14,82.79,3.98
