Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2023-01-01,"-20,27083332","-40,30583333",0.0,1015.95,651.27,25.57,78.08,4.25
2023-01-02,"-20,27083332","-40,30583333",7.8,1014.89,758.51,24.39,83.75,4.29
2023-01-03,"-20,27083332","-40,30583333",0.0,1012.67,1974.47,25.54,73.71,5.7
2023-01-04,"-20,27083332","-40,30583333",0.0,1011.08,1869.66,27.56,66.71,7.3
2023-01-05,"-20,27083332","-40,30583333",0.2,1010.9,1044.54,26.94,72.54,6.59
2023-01-06,"-20,27083332","-40,30583333",6.6,1012.65,597.81,25.57,81.67,4.47
2023-01-07,"-20,27083332","-40,30583333",25.8,1015.6,766.83,23.98,86.0,3.62
2023-01-08,"-20,27083332","-40,30583333",3.6,1016.01,1166.92,24.16,83.38,3.74
2023-01-09,"-20,27083332","-40,30583333",0.0,1014.49,1678.41,26.48,77.12,4.02
2023-01-10,"-20,27083332","-40,30583333",0.0,1014.77,1174.22,26.97,73.46,4.8
2023-01-11,"-20,27083332","-40,30583333",0.0,1014.05,1847.01,27.77,72.08,6.12
2023-01-12,"-20,27083332","-40,30583333",3.0,1012.71,1734.38,27.59,68.54,6.63
2023-01-13,"-20,27083332","-40,30583333",0.0,1012.09,1979.91,27.11,72.29,6.82
2023-01-14,"-20,27083332","-40,30583333",0.0,1013.62,2147.07,27.88,66.96,7.13
2023-01-15,"-20,27083332","-40,30583333",0.0,1015.33,1742.04,27.14,68.46,5.94
2023-01-16,"-20,27083332","-40,30583333",0.0,1014.8,2055.41,26.59,70.33,5.25
2023-01-17,"-20,27083332","-40,30583333",3.8,1015.54,1857.72,26.09,76.62,4.32
2023-01-18,"-20,27083332","-40,30583333",4.4,1016.17,1429.11,25.9,78.62,4.15
2023-01-19,"-20,27083332","-40,30583333",9.8,1015.78,1379.94,25.8,75.33,4.4
2023-01-20,"-20,27083332","-40,30583333",5.6,1013.98,1333.8,25.55,79.62,4.18
2023-01-21,"-20,27083332","-40,30583333",21.4,1010.65,428.99,24.38,90.46,4.17
2023-01-22,"-20,27083332","-40,30583333",28.2,1008.38,1178.99,25.94,84.42,3.79
2023-01-23,"-20,27083332","-40,30583333",4.8,1009.27,842.51,26.83,82.92,3.76
2023-01-24,"-20,27083332","-40,30583333",32.2,1009.63,855.24,25.8,85.04,4.8
2023-01-25,"-20,27083332","-40,30583333",24.0,1010.18,410.91,24.35,93.17,2.9
2023-01-26,"-20,27083332","-40,30583333",0.2,1011.84,651.2,24.74,86.25,2.61
2023-01-27,"-20,27083332","-40,30583333",0.0,1013.58,1332.64,26.08,80.04,3.36
2023-01-28,"-20,27083332","-40,30583333",0.4,1014.57,2073.91,27.7,74.54,5.47
2023-01-29,"-20,27083332","-40,30583333",0.0,1013.76,2126.23,27.86,70.42,5.9
2023-01-30,"-20,27083332","-40,30583333",0.0,1013.53,1871.17,26.86,72.71,5.51
2023-01-31,"-20,27083332","-40,30583333",0.0,1014.35,1962.62,26.25,73.08,5.04
2023-02-01,"-20,27083332","-40,30583333",0.0,1014.32,1993.79,26.66,71.38,5.58
2023-02-02,"-20,27083332","-40,30583333",0.0,1014.23,1973.31,27.65,67.83,6.32
2023-02-03,"-20,27083332","-40,30583333",0.0,1013.74,2063.33,27.88,64.17,6.67
2023-02-04,"-20,27083332","-40,30583333",0.0,1013.52,2097.69,28.24,64.58,6.95
2023-02-05,"-20,27083332","-40,30583333",0.0,1011.8,2055.3,29.12,66.79,5.9
2023-02-06,"-20,27083332","-40,30583333",0.0,1011.35,1655.1,28.16,67.08,6.52
2023-02-07,"-20,27083332","-40,30583333",0.0,1012.37,1961.16,27.84,72.5,4.88
2023-02-08,"-20,27083332","-40,30583333",0.0,1012.78,1177.61,27.58,70.12,4.65
2023-02-09,"-20,27083332","-40,30583333",1.2,1013.88,1266.39,26.94,71.42,4.91
2023-02-10,"-20,27083332","-40,30583333",0.0,1014.2,1911.66,27.3,68.83,5.48
2023-02-11,"-20,27083332","-40,30583333",0.0,1014.16,1812.44,27.93,70.79,5.7
2023-02-12,"-20,27083332","-40,30583333",0.0,1013.23,1926.6,28.2,67.17,6.07
2023-02-13,"-20,27083332","-40,30583333",0.0,1012.83,1963.68,28.28,65.88,6.17
2023-02-14,"-20,27083332","-40,30583333",0.0,1012.39,1584.49,27.78,66.33,6.17
2023-02-15,"-20,27083332","-40,30583333",0.0,1010.75,1780.85,28.18,63.0,6.92
2023-02-16,"-20,27083332","-40,30583333",0.0,1008.78,1029.75,27.96,65.79,6.23
2023-02-17,"-20,27083332","-40,30583333",0.0,1010.06,1227.36,28.17,66.92,6.68
2023-02-18,"-20,27083332","-40,30583333",0.2,1012.85,1329.39,27.11,74.29,4.88
2023-02-19,"-20,27083332","-40,30583333",7.4,1015.13,969.62,25.88,80.88,3.79
2023-02-20,"-20,27083332","-40,30583333",14.6,1015.58,1364.63,25.95,78.12,3.73
2023-02-21,"-20,27083332","-40,30583333",0.0,1015.57,1592.76,26.33,76.08,3.95
2023-02-22,"-20,27083332","-40,30583333",0.0,1016.34,1801.8,26.9,73.04,4.44
2023-02-23,"-20,27083332","-40,30583333",0.0,1016.61,1696.9,26.58,73.62,3.71
2023-02-24,"-20,27083332","-40,30583333",0.4,1015.14,1472.65,26.47,73.54,4.1
2023-02-25,"-20,27083332","-40,30583333",0.0,1014.25,2104.59,27.01,71.5,5.82
2023-02-26,"-20,27083332","-40,30583333",0.0,1015.58,2049.32,27.95,68.88,6.13
2023-02-27,"-20,27083332","-40,30583333",0.0,1016.49,2007.25,27.73,68.29,5.45
2023-02-28,"-20,27083332","-40,30583333",1.6,1017.47,1739.62,27.12,73.17,4.02
2023-03-01,"-20,27083332","-40,30583333",0.0,1016.49,1998.97,27.04,72.42,4.47
2023-03-02,"-20,27083332","-40,30583333",0.4,1014.85,1582.28,27.65,69.79,4.7
2023-03-03,"-20,27083332","-40,30583333",0.0,1014.72,1765.47,27.2,69.83,5.35
2023-03-04,"-20,27083332","-40,30583333",0.0,1015.2,1856.07,26.95,71.96,4.76
2023-03-05,"-20,27083332","-40,30583333",0.0,1012.92,1841.78,27.12,66.92,5.37
2023-03-06,"-20,27083332","-40,30583333",0.0,1012.04,1907.74,28.0,65.12,6.76
2023-03-07,"-20,27083332","-40,30583333",1.2,1014.6,1106.82,27.19,73.33,5.33
2023-03-08,"-20,27083332","-40,30583333",0.0,1015.18,1194.43,26.55,72.54,3.67
2023-03-09,"-20,27083332","-40,30583333",0.2,1015.5,1439.72,27.01,71.0,4.19
2023-03-10,"-20,27083332","-40,30583333",0.0,1015.42,1749.72,26.94,68.5,4.52
2023-03-11,"-20,27083332","-40,30583333",0.0,1014.25,1606.85,27.05,67.08,4.69
2023-03-12,"-20,27083332","-40,30583333",0.0,1014.84,1423.13,26.9,66.96,3.87
2023-03-13,"-20,27083332","-40,30583333",0.6,1015.63,1580.75,26.32,70.54,3.64
2023-03-14,"-20,27083332","-40,30583333",0.0,1015.6,1564.89,26.31,70.46,3.61
2023-03-15,"-20,27083332","-40,30583333",34.6,1014.72,1739.32,26.53,72.29,4.0
2023-03-16,"-20,27083332","-40,30583333",37.4,1014.34,1616.64,25.59,73.67,4.67
2023-03-17,"-20,27083332","-40,30583333",7.2,1014.33,755.33,25.13,77.42,4.65
2023-03-18,"-20,27083332","-40,30583333",37.4,1014.77,1542.07,25.92,77.33,3.88
2023-03-19,"-20,27083332","-40,30583333",0.8,1015.0,1459.58,26.39,75.08,3.62
2023-03-20,"-20,27083332","-40,30583333",0.0,1014.53,1621.15,26.93,70.96,4.15
2023-03-21,"-20,27083332","-40,30583333",0.0,1014.67,1654.89,27.9,67.58,5.28
2023-03-22,"-20,27083332","-40,30583333",0.0,1016.45,1416.31,27.31,70.67,4.35
2023-03-23,"-20,27083332","-40,30583333",0.0,1017.37,1429.41,26.55,74.62,3.33
2023-03-24,"-20,27083332","-40,30583333",0.0,1015.79,1537.98,26.83,70.38,3.95
2023-03-25,"-20,27083332","-40,30583333",0.0,1014.43,1525.23,27.18,67.42,4.25
2023-03-26,"-20,27083332","-40,30583333",0.0,1014.89,1562.07,27.52,69.17,4.95
2023-03-27,"-20,27083332","-40,30583333",0.0,1013.62,1493.42,28.64,64.33,5.12
2023-03-28,"-20,27083332","-40,30583333",0.0,1015.48,775.74,27.02,70.12,4.15
2023-03-29,"-20,27083332","-40,30583333",0.0,1015.72,1226.62,26.65,72.04,3.36
2023-03-30,"-20,27083332","-40,30583333",0.0,1015.8,1462.95,27.17,66.75,4.3
2023-03-31,"-20,27083332","-40,30583333",0.0,1013.65,1340.55,27.55,65.67,5.58
2023-04-01,"-20,27083332","-40,30583333",5.4,1010.94,1323.02,27.4,66.96,3.75
2023-04-02,"-20,27083332","-40,30583333",0.2,1013.58,690.88,25.54,72.04,4.8
2023-04-03,"-20,27083332","-40,30583333",0.0,1015.3,1220.42,25.78,57.42,4.81
2023-04-04,"-20,27083332","-40,30583333",0.0,1014.73,734.15,24.98,66.5,3.63
2023-04-05,"-20,27083332","-40,30583333",4.2,1013.75,826.08,25.06,76.88,3.79
2023-04-06,"-20,27083332","-40,30583333",4.2,1013.85,687.26,25.25,80.38,3.28
