Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2023-01-01,"-1,411228","-48,439512",7.2,1008.1,1055.24,26.46,87.7,3.47
2023-01-02,"-1,411228","-48,439512",5.4,1008.36,1025.76,27.2,84.96,3.68
2023-01-03,"-1,411228","-48,439512",5.8,1007.87,1117.21,27.12,85.25,4.18
2023-01-04,"-1,411228","-48,439512",5.8,1008.17,1484.77,27.38,83.33,4.07
2023-01-05,"-1,411228","-48,439512",0.4,1008.66,1286.39,27.99,78.5,5.02
2023-01-06,"-1,411228","-48,439512",1.6,1009.07,1475.16,27.87,78.79,4.48
2023-01-07,"-1,411228","-48,439512",0.0,1009.92,1463.86,27.84,78.87,4.1
2023-01-08,"-1,411228","-48,439512",47.4,1009.87,1147.84,26.58,86.21,4.18
2023-01-09,"-1,411228","-48,439512",0.2,1009.46,1216.13,27.42,82.62,4.14
2023-01-10,"-1,411228","-48,439512",3.6,1009.22,1400.98,27.74,80.92,4.86
2023-01-11,"-1,411228","-48,439512",0.4,1010.05,1483.01,27.22,81.7,4.22
2023-01-12,"-1,411228","-48,439512",4.4,1008.9,1175.62,27.36,83.39,4.73
2023-01-13,"-1,411228","-48,439512",10.0,1007.25,1225.12,26.84,86.52,4.42
2023-01-14,"-1,411228","-48,439512",0.6,1007.77,1332.82,27.36,82.43,4.17
2023-01-15,"-1,411228","-48,439512",22.2,1009.74,406.16,24.32,92.17,3.14
2023-01-16,"-1,411228","-48,439512",0.2,1008.63,1579.33,26.35,81.88,3.86
2023-01-17,"-1,411228","-48,439512",6.4,1007.97,1271.69,26.42,83.22,4.4
2023-01-18,"-1,411228","-48,439512",1.0,1009.47,678.36,24.9,87.04,3.91
2023-01-19,"-1,411228","-48,439512",6.0,1011.12,480.79,24.05,92.71,2.08
2023-01-20,"-1,411228","-48,439512",19.6,1009.81,1831.61,26.69,82.67,3.47
2023-01-21,"-1,411228","-48,439512",3.8,1008.99,1015.25,26.73,86.26,3.8
2023-01-22,"-1,411228","-48,439512",16.0,1008.41,1096.31,25.97,90.04,2.93
2023-01-23,"-1,411228","-48,439512",12.6,1009.2,889.21,26.1,88.88,4.18
2023-01-24,"-1,411228","-48,439512",14.399999999999999,1008.24,1098.97,26.06,86.42,4.3
