Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2021-01-01,"-15,559295","-56,062951",0.0,991.48,1722.25,28.53,60.17,2.97
2021-01-04,"-15,559295","-56,062951",1.2,987.38,1320.87,29.53,58.5,7.28
2021-01-05,"-15,559295","-56,062951",0.2,989.16,1945.16,28.48,63.71,5.1
2021-01-06,"-15,559295","-56,062951",12.0,990.32,1649.24,28.63,63.12,5.19
2021-01-07,"-15,559295","-56,062951",0.0,991.9,1196.05,26.71,68.83,3.54
2021-01-08,"-15,559295","-56,062951",0.0,989.96,1916.56,30.39,56.42,3.09
2021-01-09,"-15,559295","-56,062951",0.0,988.16,1637.29,31.37,50.92,4.42
2021-01-10,"-15,559295","-56,062951",72.2,990.39,682.51,26.27,76.71,4.05
2021-01-11,"-15,559295","-56,062951",0.0,989.55,2007.46,28.04,69.5,4.5
2021-01-12,"-15,559295","-56,062951",0.6,989.28,883.49,28.38,67.58,4.99
2021-01-13,"-15,559295","-56,062951",0.0,988.78,1284.9,28.19,67.65,4.43
2021-01-14,"-15,559295","-56,062951",5.4,988.08,1291.62,27.47,73.04,3.68
2021-01-15,"-15,559295","-56,062951",0.2,987.82,1362.09,27.11,72.08,5.55
2021-01-16,"-15,559295","-56,062951",0.0,987.16,1435.11,28.7,62.71,5.84
2021-01-17,"-15,559295","-56,062951",7.8,988.54,620.03,25.81,76.42,5.47
2021-01-18,"-15,559295","-56,062951",0.8,988.57,1434.45,26.9,71.18,6.12
2021-01-19,"-15,559295","-56,062951",8.4,989.61,694.27,24.43,82.13,3.33
2021-01-20,"-15,559295","-56,062951",0.2,989.68,1762.82,28.2,68.22,3.23
2021-01-21,"-15,559295","-56,062951",0.0,989.74,1421.14,27.36,72.25,4.28
