Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2021-01-01,"-8,05916666","-34,95916666",1.2,1012.46,1935.21,27.17,72.46,5.11
2021-01-02,"-8,05916666","-34,95916666",0.0,1011.4,1948.82,26.96,72.96,4.44
2021-01-03,"-8,05916666","-34,95916666",0.0,1010.29,1940.5,27.56,70.33,5.62
2021-01-04,"-8,05916666","-34,95916666",2.0,1010.6,1320.58,27.11,75.46,6.41
2021-01-05,"-8,05916666","-34,95916666",0.0,1011.88,2067.64,27.14,68.88,4.93
2021-01-06,"-8,05916666","-34,95916666",0.2,1011.27,1768.81,27.27,69.58,5.45
2021-01-07,"-8,05916666","-34,95916666",0.0,1011.73,1471.98,27.7,67.25,6.01
2021-01-08,"-8,05916666","-34,95916666",0.0,1011.55,1989.41,28.05,67.58,5.5
2021-01-09,"-8,05916666","-34,95916666",0.0,1010.7,1932.35,28.13,66.33,5.51
2021-01-10,"-8,05916666","-34,95916666",0.0,1011.08,1439.77,27.1,70.92,4.9
2021-01-11,"-8,05916666","-34,95916666",3.0,1011.1,1286.92,27.38,72.25,4.89
2021-01-12,"-8,05916666","-34,95916666",0.8,1010.95,1852.84,27.29,72.46,4.28
2021-01-13,"-8,05916666","-34,95916666",3.4,1011.13,1188.18,26.73,74.92,4.17
2021-01-14,"-8,05916666","-34,95916666",6.8,1010.92,1993.95,27.31,71.67,4.36
2021-01-15,"-8,05916666","-34,95916666",0.0,1010.64,1726.35,27.66,67.62,5.56
2021-01-16,"-8,05916666","-34,95916666",0.0,1009.81,2039.88,27.39,64.79,5.32
2021-01-17,"-8,05916666","-34,95916666",0.4,1009.72,2084.82,27.59,66.58,6.28
2021-01-18,"-8,05916666","-34,95916666",12.4,1010.33,1277.29,26.2,76.67,5.31
2021-01-19,"-8,05916666","-34,95916666",2.6,1011.12,1816.05,26.7,76.29,4.77
2021-01-20,"-8,05916666","-34,95916666",0.2,1011.1,1722.2,27.35,72.25,5.27
2021-01-21,"-8,05916666","-34,95916666",2.0,1011.85,1681.42,26.63,74.21,5.05
2021-01-22,"-8,05916666","-34,95916666",2.6,1012.87,1730.06,26.39,74.79,4.67
2021-01-23,"-8,05916666","-34,95916666",3.4,1012.44,1508.43,26.12,78.12,4.87
2021-01-24,"-8,05916666","-34,95916666",0.0,1011.02,1469.08,26.91,73.04,5.28
2021-01-25,"-8,05916666","-34,95916666",1.8,1010.3,1931.38,27.32,70.92,6.02
2021-01-26,"-8,05916666","-34,95916666",0.0,1010.7,1555.42,27.46,69.25,5.92
2021-01-27,"-8,05916666","-34,95916666",10.0,1010.96,1164.79,25.4,83.42,5.2
2021-01-28,"-8,05916666","-34,95916666",0.0,1010.75,1956.52,27.47,71.12,4.86
2021-01-29,"-8,05916666","-34,95916666",0.4,1011.42,1153.42,27.34,73.62,5.09
2021-01-30,"-8,05916666","-34,95916666",0.0,1012.13,1814.1,28.1,68.38,6.1
2021-01-31,"-8,05916666","-34,95916666",0.0,1012.15,1482.85,26.9,72.92,4.88
2021-02-01,"-8,05916666","-34,95916666",0.0,1011.3,1711.37,28.26,67.33,5.82
