Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2024-01-01,"-30,05361111","-51,17472221",0.0,1008.22,1682.63,23.31,69.67,5.27
2024-01-02,"-30,05361111","-51,17472221",37.6,1005.41,1009.5,23.58,81.54,5.41
2024-01-03,"-30,05361111","-51,17472221",0.0,1007.24,1431.23,22.67,81.0,6.61
2024-01-04,"-30,05361111","-51,17472221",0.0,1008.88,1625.83,22.74,79.08,7.91
2024-01-05,"-30,05361111","-51,17472221",0.0,1007.98,1954.87,24.18,76.04,7.56
2024-01-06,"-30,05361111","-51,17472221",0.0,1005.26,1805.06,25.73,71.58,5.04
2024-01-07,"-30,05361111","-51,17472221",7.6,1002.12,1725.59,27.51,72.79,4.56
2024-01-08,"-30,05361111","-51,17472221",0.0,1001.32,1289.84,27.59,72.04,4.64
2024-01-09,"-30,05361111","-51,17472221",0.0,1005.68,1336.31,26.26,75.65,4.76
2024-01-10,"-30,05361111","-51,17472221",0.0,1004.55,1477.17,27.42,71.25,3.75
2024-01-11,"-30,05361111","-51,17472221",27.2,1005.16,485.31,24.68,86.5,5.16
2024-01-12,"-30,05361111","-51,17472221",0.0,1008.56,1712.71,23.57,75.74,5.49
2024-01-13,"-30,05361111","-51,17472221",0.0,1009.53,1990.6,23.41,67.0,6.51
2024-01-14,"-30,05361111","-51,17472221",39.2,1005.47,1930.96,25.82,72.62,5.3
2024-01-15,"-30,05361111","-51,17472221",0.2,1004.79,1841.09,25.57,80.59,4.03
2024-01-16,"-30,05361111","-51,17472221",0.0,1004.03,1368.64,26.86,76.83,4.22
2024-01-17,"-30,05361111","-51,17472221",68.8,1006.65,629.58,23.35,88.04,9.21
2024-01-18,"-30,05361111","-51,17472221",0.0,1004.97,1120.59,25.83,80.83,7.78
2024-01-19,"-30,05361111","-51,17472221",18.2,1002.22,1564.17,26.44,82.88,4.08
2024-01-20,"-30,05361111","-51,17472221",19.2,1003.32,960.88,24.31,89.12,5.28
2024-01-21,"-30,05361111","-51,17472221",2.0,1009.75,1700.21,23.36,74.5,6.92
2024-01-22,"-30,05361111","-51,17472221",0.0,1012.93,1790.51,22.59,69.0,7.14
2024-01-23,"-30,05361111","-51,17472221",0.0,1012.92,1581.34,22.52,66.71,8.09
2024-01-24,"-30,05361111","-51,17472221",3.6,1011.88,1129.29,21.47,72.92,6.82
2024-01-25,"-30,05361111","-51,17472221",0.0,1012.19,1640.47,22.54,66.88,6.62
2024-01-26,"-30,05361111","-51,17472221",0.0,1013.0,1077.53,22.02,73.26,5.9
2024-01-27,"-30,05361111","-51,17472221",0.0,1011.3,1191.38,22.48,72.17,5.47
2024-01-28,"-30,05361111","-51,17472221",10.0,1008.93,1051.34,22.66,82.12,5.03
2024-01-29,"-30,05361111","-51,17472221",0.2,1007.0,1035.11,23.27,82.48,3.21
2024-01-30,"-30,05361111","-51,17472221",0.0,1006.54,1873.71,24.44,73.92,3.43
2024-01-31,"-30,05361111","-51,17472221",0.0,1008.01,1898.95,24.39,71.29,3.55
2024-02-01,"-30,05361111","-51,17472221",0.0,1010.56,2068.64,25.02,72.0,5.0
2024-02-02,"-30,05361111","-51,17472221",0.0,1012.17,2153.55,25.05,71.33,6.37
2024-02-03,"-30,05361111","-51,17472221",0.0,1008.95,2081.34,26.7,65.04,4.57
2024-02-04,"-30,05361111","-51,17472221",0.0,1006.94,1355.18,27.88,69.71,3.3
2024-02-05,"-30,05361111","-51,17472221",8.6,1009.62,1225.54,26.72,80.17,4.85
