Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2019-01-01,"-10,190744","-48,301811",6.2,980.0,1048.18,25.02,81.79,3.54
2019-01-02,"-10,190744","-48,301811",0.4,979.61,1756.88,27.76,69.96,2.97
2019-01-03,"-10,190744","-48,301811",0.0,978.52,1597.18,28.47,68.96,3.18
2019-01-04,"-10,190744","-48,301811",15.2,979.03,1309.88,27.23,74.67,3.37
2019-01-05,"-10,190744","-48,301811",18.4,979.2,1198.96,25.8,82.04,3.7
2019-01-06,"-10,190744","-48,301811",0.4,979.83,1239.33,26.06,74.62,4.72
2019-01-07,"-10,190744","-48,301811",0.4,979.38,1708.48,26.09,77.0,3.04
2019-01-08,"-10,190744","-48,301811",1.8,979.58,1679.26,26.47,70.71,4.93
2019-01-09,"-10,190744","-48,301811",0.0,977.75,1698.78,27.5,65.96,3.65
2019-01-10,"-10,190744","-48,301811",17.2,978.92,1372.54,25.42,70.5,7.67
2019-01-11,"-10,190744","-48,301811",0.2,980.24,1444.1,25.86,72.21,3.3
2019-01-12,"-10,190744","-48,301811",1.6,979.6,1049.17,25.92,79.79,2.75
2019-01-13,"-10,190744","-48,301811",0.0,978.87,1055.3,26.18,78.92,3.62
2019-01-14,"-10,190744","-48,301811",33.8,980.66,382.42,22.31,88.33,3.82
2019-01-15,"-10,190744","-48,301811",22.2,981.54,417.22,23.13,90.04,2.39
2019-01-16,"-10,190744","-48,301811",0.0,981.15,1522.12,24.93,80.79,2.76
2019-01-17,"-10,190744","-48,301811",0.0,979.51,1868.77,27.93,73.5,2.58
2019-01-18,"-10,190744","-48,301811",0.0,978.37,1607.77,28.94,71.58,2.95
2019-01-19,"-10,190744","-48,301811",24.0,978.66,718.68,25.91,82.71,3.36
2019-01-20,"-10,190744","-48,301811",24.0,979.86,896.28,24.5,86.0,3.62
2019-01-21,"-10,190744","-48,301811",0.4,979.91,1110.52,25.44,80.12,2.82
2019-01-22,"-10,190744","-48,301811",0.0,979.56,1406.18,27.51,75.71,3.0
2019-01-23,"-10,190744","-48,301811",0.6,979.61,762.95,25.97,83.42,3.01
2019-01-24,"-10,190744","-48,301811",0.2,979.82,952.86,25.17,82.67,4.13
2019-01-25,"-10,190744","-48,301811",0.0,979.37,1640.42,25.68,75.71,3.24
2019-01-26,"-10,190744","-48,301811",14.0,980.59,936.23,24.62,81.0,4.82
2019-01-27,"-10,190744","-48,301811",1.8,979.95,1326.72,24.8,80.42,3.63
2019-01-28,"-10,190744","-48,301811",1.0,979.51,1206.1,26.1,75.5,4.17
2019-01-29,"-10,190744","-48,301811",0.0,980.11,1341.29,26.64,76.04,3.82
2019-01-30,"-10,190744","-48,301811",0.0,978.58,1705.91,28.47,68.83,2.95
2019-01-31,"-10,190744","-48,301811",0.0,977.95,1969.65,28.72,68.21,3.07
2019-02-01,"-10,190744","-48,301811",8.2,978.73,938.29,25.67,75.67,5.5
2019-02-02,"-10,190744","-48,301811",2.6,979.91,608.32,23.4,80.04,5.01
2019-02-03,"-10,190744","-48,301811",0.0,979.52,1444.15,25.35,74.71,3.09
2019-02-04,"-10,190744","-48,301811",13.6,978.43,1940.82,25.74,74.96,4.23
