Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2019-01-01,"-8,793662","-63,845931",30.4,1001.46,406.58,25.31,86.67,4.01
2019-01-02,"-8,793662","-63,845931",10.8,1001.9,626.91,24.72,87.71,3.9
2019-01-03,"-8,793662","-63,845931",10.4,1000.91,492.08,24.37,90.08,3.21
2019-01-04,"-8,793662","-63,845931",29.4,1002.01,370.9,24.2,91.0,3.52
2019-01-05,"-8,793662","-63,845931",0.0,1002.02,672.57,25.86,85.0,2.49
2019-01-06,"-8,793662","-63,845931",0.2,1000.97,787.5,26.38,83.29,4.73
2019-01-07,"-8,793662","-63,845931",7.4,1000.48,721.98,26.49,79.88,4.93
2019-01-08,"-8,793662","-63,845931",0.8,1001.18,856.73,26.49,78.79,5.32
2019-01-09,"-8,793662","-63,845931",107.6,1001.58,136.5,24.11,92.29,3.12
2019-01-10,"-8,793662","-63,845931",0.4,1000.95,540.47,24.65,84.08,3.58
2019-01-11,"-8,793662","-63,845931",0.2,1001.46,784.69,26.26,79.04,3.61
2019-01-12,"-8,793662","-63,845931",11.2,1001.52,599.48,25.79,83.38,3.38
2019-01-13,"-8,793662","-63,845931",2.6,1002.73,408.48,23.97,88.79,3.21
2019-01-14,"-8,793662","-63,845931",0.0,1002.36,651.39,25.44,82.46,2.66
2019-01-15,"-8,793662","-63,845931",0.0,1001.46,1038.77,26.92,77.29,3.71
2019-01-16,"-8,793662","-63,845931",2.2,1002.28,755.58,26.37,80.38,3.62
2019-01-17,"-8,793662","-63,845931",5.6,1003.01,835.04,25.98,82.17,3.04
2019-01-18,"-8,793662","-63,845931",16.0,1002.0,732.16,25.86,85.71,3.94
2019-01-19,"-8,793662","-63,845931",1.0,1001.55,702.28,26.49,81.92,3.2
2019-01-20,"-8,793662","-63,845931",6.0,1002.08,748.82,25.98,81.88,4.21
2019-01-21,"-8,793662","-63,845931",0.6,1002.12,645.3,26.31,82.08,2.53
2019-01-22,"-8,793662","-63,845931",33.0,1003.74,698.2,25.51,83.21,3.82
2019-01-23,"-8,793662","-63,845931",1.2,1002.9,721.88,26.53,82.0,2.95
2019-01-24,"-8,793662","-63,845931",2.0,1002.02,705.2,26.1,83.92,3.93
2019-01-25,"-8,793662","-63,845931",0.8,1001.95,839.97,26.96,77.79,3.58
2019-01-26,"-8,793662","-63,845931",4.4,1001.73,894.05,27.23,77.0,4.45
2019-01-27,"-8,793662","-63,845931",10.0,1000.02,722.14,26.9,82.25,3.79
2019-01-28,"-8,793662","-63,845931",4.6,999.7,564.48,26.31,83.08,5.2
2019-01-29,"-8,793662","-63,845931",17.0,1001.99,328.28,24.78,87.83,3.52
2019-01-30,"-8,793662","-63,845931",0.0,1001.41,710.08,26.59,80.08,3.65
2019-01-31,"-8,793662","-63,845931",9.4,1001.41,360.17,25.38,85.71,3.42
2019-02-01,"-8,793662","-63,845931",16.2,1001.72,571.55,25.15,86.21,2.91
2019-02-02,"-8,793662","-63,845931",23.8,1002.2,608.31,25.35,84.54,
2019-02-03,"-8,793662","-63,845931",8.4,1001.83,552.18,24.58,88.75,
2019-02-04,"-8,793662","-63,845931",0.0,1000.88,852.41,25.89,83.29,
2019-02-05,"-8,793662","-63,845931",0.0,1000.63,829.49,26.9,78.71,
2019-02-06,"-8,793662","-63,845931",13.6,1001.2,546.71,25.56,84.5,
2019-02-07,"-8,793662","-63,845931",0.0,999.06,910.93,27.05,79.71,
