Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2019-01-01,"-2,526771","-44,213577",0.2,1006.11,1161.72,27.24,79.25,5.75
2019-01-02,"-2,526771","-44,213577",0.0,1006.34,1478.69,27.86,77.17,6.67
2019-01-03,"-2,526771","-44,213577",0.2,1005.64,1696.95,28.02,77.0,7.27
2019-01-04,"-2,526771","-44,213577",0.0,1005.75,1606.78,28.16,78.12,6.44
2019-01-05,"-2,526771","-44,213577",0.8,1005.8,1220.03,27.32,79.74,6.55
2019-01-06,"-2,526771","-44,213577",0.0,1005.67,1338.02,26.93,81.68,5.15
2019-01-07,"-2,526771","-44,213577",0.0,1005.87,1141.92,26.63,78.48,5.24
2019-01-08,"-2,526771","-44,213577",17.6,1005.73,1375.21,27.56,78.44,5.4
2019-01-09,"-2,526771","-44,213577",5.4,1005.11,1147.01,26.17,86.93,5.54
2019-01-11,"-2,526771","-44,213577",0.0,1006.19,1294.23,27.27,78.78,4.78
2019-01-12,"-2,526771","-44,213577",0.0,1006.54,1342.78,26.49,79.5,3.66
2019-01-13,"-2,526771","-44,213577",8.2,1006.19,1294.33,26.17,84.67,5.99
2019-01-14,"-2,526771","-44,213577",0.4,1006.46,985.9,26.22,86.31,5.46
2019-01-15,"-2,526771","-44,213577",37.8,1006.94,1469.48,26.18,86.17,5.2
2019-01-16,"-2,526771","-44,213577",17.2,1007.74,1743.8,26.7,82.61,5.81
2019-01-17,"-2,526771","-44,213577",0.0,1006.93,1163.32,26.79,83.0,5.01
2019-01-18,"-2,526771","-44,213577",3.2,1006.21,1330.1,27.03,85.11,5.42
2019-01-19,"-2,526771","-44,213577",24.8,1006.28,1057.75,26.44,86.94,6.42
2019-01-20,"-2,526771","-44,213577",0.0,1006.64,1468.74,27.6,81.67,6.01
2019-01-21,"-2,526771","-44,213577",18.8,1006.23,1321.56,28.02,81.81,6.54
2019-01-22,"-2,526771","-44,213577",4.6,1006.44,1354.25,28.1,79.0,8.03
2019-01-23,"-2,526771","-44,213577",0.0,1006.84,1493.81,27.92,76.31,6.97
2019-01-24,"-2,526771","-44,213577",0.0,1006.32,1544.67,28.44,75.87,6.74
2019-01-25,"-2,526771","-44,213577",4.4,1006.15,783.91,26.94,86.23,5.73
2019-01-26,"-2,526771","-44,213577",0.2,1006.8,1156.82,26.74,78.56,3.13
2019-01-27,"-2,526771","-44,213577",0.0,1006.12,1453.55,28.38,76.17,7.18
2019-01-28,"-2,526771","-44,213577",0.2,1004.98,1577.07,28.88,77.25,8.04
2019-01-29,"-2,526771","-44,213577",0.0,1005.05,1526.23,29.34,73.17,6.56
2019-01-30,"-2,526771","-44,213577",0.0,1005.22,1604.08,29.21,75.27,6.79
2019-01-31,"-2,526771","-44,213577",7.2,1005.58,1046.86,27.46,84.07,6.79
2019-02-01,"-2,526771","-44,213577",6.0,1005.62,1801.92,27.24,78.33,7.24
2019-02-02,"-2,526771","-44,213577",9.8,1005.9,1159.34,25.63,85.33,5.28
2019-02-03,"-2,526771","-44,213577",3.0,1005.71,1187.25,27.15,79.91,5.14
2019-02-04,"-2,526771","-44,213577",6.0,1004.89,1178.5,26.73,87.67,5.6
2019-02-05,"-2,526771","-44,213577",3.6,1004.43,1346.69,27.72,83.75,7.1
2019-02-06,"-2,526771","-44,213577",7.2,1004.8,1704.9,27.26,86.0,6.1
2019-02-07,"-2,526771","-44,213577",0.0,1003.15,1697.66,28.44,76.69,6.52
2019-02-08,"-2,526771","-44,213577",6.0,1003.56,779.11,26.26,90.64,5.73
2019-02-09,"-2,526771","-44,213577",0.2,1003.52,1234.04,27.98,80.46,6.59
2019-02-10,"-2,526771","-44,213577",21.2,1004.14,1083.16,27.02,82.4,6.55
2019-02-11,"-2,526771","-44,213577",4.6,1004.51,1512.92,27.13,85.14,5.97
2019-02-12,"-2,526771","-44,213577",2.0,1005.05,1408.04,27.4,85.0,6.72
2019-02-13,"-2,526771","-44,213577",0.6,1005.93,1171.21,27.06,84.13,5.24
2019-02-14,"-2,526771","-44,213577",0.4,1006.3,330.2,26.06,89.6,5.4
2019-02-15,"-2,526771","-44,213577",0.0,1005.64,1535.28,27.64,79.7,6.25
2019-02-16,"-2,526771","-44,213577",9.4,1005.45,996.98,25.99,88.45,7.2
2019-02-17,"-2,526771","-44,213577",0.6,1005.58,566.38,25.63,91.33,2.94
2019-02-18,"-2,526771","-44,213577",0.2,1006.16,1716.79,28.29,77.0,6.45
2019-02-19,"-2,526771","-44,213577",3.2,1005.99,691.91,25.75,88.91,4.33
2019-02-20,"-2,526771","-44,213577",0.0,1004.8,1452.22,28.13,79.77,6.72
2019-02-21,"-2,526771","-44,213577",0.2,1005.47,1206.6,27.42,83.47,6.27
2019-02-22,"-2,526771","-44,213577",1.0,1006.69,990.24,26.19,88.33,4.97
2019-02-23,"-2,526771","-44,213577",19.6,1007.15,457.55,25.55,96.0,3.1
2019-02-24,"-2,526771","-44,213577",1.4,1006.26,973.68,25.39,88.12,6.7
2019-02-25,"-2,526771","-44,213577",0.0,1005.0,1172.32,27.37,80.82,5.31
2019-02-26,"-2,526771","-44,213577",0.0,1005.6,858.45,26.01,84.27,5.49
2019-02-27,"-2,526771","-44,213577",0.0,1006.28,1219.59,26.21,82.83,5.94
2019-02-28,"-2,526771","-44,213577",7.0,1006.86,1100.47,26.48,85.0,5.35
2019-03-01,"-2,526771","-44,213577",0.0,1007.68,1637.76,27.41,78.08,5.57
2019-03-02,"-2,526771","-44,213577",33.8,1007.22,860.84,25.71,89.12,4.08
2019-03-03,"-2,526771","-44,213577",0.4,1007.0,981.93,25.4,87.87,5.56
2019-03-04,"-2,526771","-44,213577",3.8,1006.72,835.5,24.93,91.5,4.48
2019-03-05,"-2,526771","-44,213577",0.6,1006.69,1080.83,26.07,86.27,5.11
2019-03-06,"-2,526771","-44,213577",3.2,1007.44,1007.39,26.4,87.4,4.1
2019-03-07,"-2,526771","-44,213577",0.0,1007.95,1486.9,26.59,81.45,5.15
2019-03-08,"-2,526771","-44,213577",15.2,1006.97,1428.18,25.84,88.86,3.95
2019-03-09,"-2,526771","-44,213577",36.0,1005.6,1077.01,25.55,91.04,4.24
2019-03-10,"-2,526771","-44,213577",0.0,1005.43,1554.07,26.63,85.22,4.92
2019-03-11,"-2,526771","-44,213577",2.6,1004.8,1093.49,26.21,88.52,4.24
2019-03-12,"-2,526771","-44,213577",19.0,1005.03,697.94,25.41,93.13,4.19
2019-03-13,"-2,526771","-44,213577",6.4,1005.85,1073.66,26.04,87.4,4.83
2019-03-14,"-2,526771","-44,213577",4.6,1005.77,1606.26,25.65,88.05,3.61
2019-03-15,"-2,526771","-44,213577",13.0,1005.25,1116.49,26.23,87.55,4.05
2019-03-16,"-2,526771","-44,213577",11.2,1005.03,1379.44,26.68,86.62,4.97
2019-03-17,"-2,526771","-44,213577",7.8,1005.57,1344.85,26.62,88.21,3.51
2019-03-18,"-2,526771","-44,213577",2.4,1005.51,1019.05,26.54,88.88,3.97
2019-03-19,"-2,526771","-44,213577",23.6,1004.8,790.92,26.4,90.54,4.6
2019-03-20,"-2,526771","-44,213577",0.0,1004.11,1516.42,26.91,85.96,4.81
2019-03-21,"-2,526771","-44,213577",9.8,1005.11,1249.61,26.5,88.21,4.17
2019-03-22,"-2,526771","-44,213577",9.6,1006.12,776.06,25.64,90.67,4.07
2019-03-23,"-2,526771","-44,213577",77.6,1007.09,295.75,24.99,93.42,3.35
2019-03-24,"-2,526771","-44,213577",153.6,1006.78,444.52,25.01,92.92,4.2
2019-03-25,"-2,526771","-44,213577",39.4,1005.84,362.61,24.77,94.29,3.17
2019-03-26,"-2,526771","-44,213577",10.2,1005.47,823.74,25.25,92.58,3.5
2019-03-27,"-2,526771","-44,213577",15.6,1006.27,976.66,25.52,92.08,2.99
2019-03-28,"-2,526771","-44,213577",12.8,1006.52,1247.68,25.71,91.17,3.99
2019-03-29,"-2,526771","-44,213577",0.8,1006.49,1250.96,25.94,89.46,3.75
2019-03-30,"-2,526771","-44,213577",10.6,1005.86,1529.23,27.0,86.46,4.15
2019-03-31,"-2,526771","-44,213577",49.4,1005.79,565.59,25.7,92.88,3.52
2019-04-01,"-2,526771","-44,213577",29.0,1006.62,235.71,24.28,95.92,2.65
2019-04-02,"-2,526771","-44,213577",37.8,1005.58,822.27,24.89,93.75,2.77
2019-04-03,"-2,526771","-44,213577",0.4,1005.59,1328.09,25.91,90.12,4.58
2019-04-04,"-2,526771","-44,213577",11.2,1005.04,671.57,24.96,93.88,4.71
2019-04-05,"-2,526771","-44,213577",8.0,1006.48,1094.81,25.45,88.96,3.09
2019-04-06,"-2,526771","-44,213577",23.6,1007.33,1014.28,25.55,89.42,3.53
2019-04-07,"-2,526771","-44,213577",20.0,1006.88,1004.08,25.92,87.46,3.68
2019-04-08,"-2,526771","-44,213577",0.0,1005.9,1454.13,26.49,86.75,3.93
2019-04-09,"-2,526771","-44,213577",3.0,1005.5,1253.45,26.38,87.92,4.94
2019-04-10,"-2,526771","-44,213577",1.4,1005.25,1569.4,26.9,86.67,3.58
2019-04-11,"-2,526771","-44,213577",24.4,1005.92,546.67,25.25,94.21,3.01
2019-04-12,"-2,526771","-44,213577",25.6,1006.0,1031.0,25.87,89.83,3.33
2019-04-13,"-2,526771","-44,213577",22.8,1005.22,1284.94,26.15,90.42,4.37
2019-04-14,"-2,526771","-44,213577",53.2,1005.49,458.63,25.24,93.38,4.56
2019-04-15,"-2,526771","-44,213577",29.2,1006.02,937.01,26.02,88.17,3.6
2019-04-16,"-2,526771","-44,213577",22.0,1005.96,964.82,25.92,89.0,3.95
2019-04-17,"-2,526771","-44,213577",0.6,1005.3,1322.58,26.16,88.0,3.93
2019-04-18,"-2,526771","-44,213577",0.4,1004.87,1273.51,26.66,87.96,4.34
2019-04-19,"-2,526771","-44,213577",30.2,1005.57,741.69,26.06,90.46,4.83
2019-04-20,"-2,526771","-44,213577",25.4,1005.85,891.03,25.98,92.17,3.61
2019-04-21,"-2,526771","-44,213577",13.4,1004.95,584.1,25.94,93.0,3.97
2019-04-22,"-2,526771","-44,213577",16.0,1004.67,942.33,25.68,93.25,3.24
2019-04-23,"-2,526771","-44,213577",16.2,1005.47,980.68,25.72,91.54,3.3
