Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2021-01-01,"-7,16527777","-34,81555555",0.0,1008.51,1818.47,28.01,65.5,5.06
2021-01-02,"-7,16527777","-34,81555555",0.0,1007.53,1771.02,27.65,68.04,4.04
2021-01-03,"-7,16527777","-34,81555555",0.0,1006.35,1726.17,28.23,68.75,4.69
2021-01-04,"-7,16527777","-34,81555555",0.0,1006.66,1439.22,27.96,69.92,5.49
2021-01-05,"-7,16527777","-34,81555555",0.0,1007.83,1891.85,28.04,64.42,4.88
2021-01-06,"-7,16527777","-34,81555555",0.0,1007.33,1615.45,28.04,65.38,4.99
2021-01-07,"-7,16527777","-34,81555555",0.0,1008.55,1946.1,28.05,67.0,7.15
2021-01-23,"-7,16527777","-34,81555555",0.0,1007.51,1641.07,28.57,64.56,8.07
2021-01-24,"-7,16527777","-34,81555555",2.4,1007.04,1501.72,27.36,71.58,5.11
2021-01-25,"-7,16527777","-34,81555555",4.8,1006.22,1370.16,27.57,71.04,5.32
2021-01-26,"-7,16527777","-34,81555555",0.0,1006.69,1711.84,27.93,66.5,4.82
2021-01-27,"-7,16527777","-34,81555555",0.0,1006.73,1409.25,27.44,71.25,4.91
2021-01-28,"-7,16527777","-34,81555555",0.0,1006.8,1650.45,28.27,65.04,5.43
2021-01-29,"-7,16527777","-34,81555555",0.0,1007.52,1357.72,28.14,67.29,5.12
2021-01-30,"-7,16527777","-34,81555555",0.6,1008.09,1500.57,28.27,66.96,5.26
2021-01-31,"-7,16527777","-34,81555555",0.0,1008.04,1262.12,28.04,67.92,5.23
2021-02-01,"-7,16527777","-34,81555555",0.0,1007.44,1491.21,28.33,64.79,5.09
2021-02-02,"-7,16527777","-34,81555555",0.0,1007.78,1539.08,28.17,65.33,5.21
2021-02-03,"-7,16527777","-34,81555555",0.0,1008.4,1091.9,27.75,72.0,4.85
2021-02-25,"-7,16527777","-34,81555555",0.0,1005.47,917.28,28.38,72.0,5.18
